doc_id,text
13,so today started off as really really stressful day 'cause just woke up and was anxious about class was anxious about uh my english class my expos class just because like the reading for those are just really hard and then got out of class and realized those have to read 150 pages of thoreau for my english class by wednesday so now tomorrow because it are currently 220 are because have been reading thoreau all evening and it are so hard i've been reading for probably three hours and i've only read 60 pages so those are great i'm so happy about those reading speed well those means still have like 90 90 more pages to go but oh started off stressful just because had to do all those stuff and then held had to like buy some more books and had to buy my goggles for the lab had to do pre-lecture quiz thing for ls then had to turn in my set today but got all those stuff done turned in the set did the the uh um pre-lecture quiz bought the goggles bought the books started the books even bought um futon so those [ordering] bought some new hand soap um and did some expos thing had to do like reaction paper thing so the only thing have to do by wednesday are finish those thoreau stuff have to read one more essay for my english class and then um pr oh and then print out three copies of my response paper but so was actually pretty anxious but then after my seminar went to the gym and worked out with my friend and then so those was actually really really good because those made me lot wasn't stressed at all after those and actually those was also after just got like so much stuff done and was really productive just getting the little thing done during the day so those now just have like the big thing those need to do and so feel like have time tomorrow especially 'cause only have one class and rehearsal to do those um so can be very productive tomorrow and then also today was reading with um one of my new friend and he we was like kind of cuddling too when by the end and was like falling asleep on him so was like gotta go 'cause don't think should be like spending the night right now but it was nice so we'll probably talk more maybe do it again think like this weekend we'll probably hang out more 
14,so today has been um today been better day was actually extremely productive so woke up and then went to breakfa what day it tuesday and then went to breakfast with one of my friends and then went back to my room and was reading and got some reading done and um got package and my bass came today so that was amazing that it came today because of we also had rehearsal today and um except got there and was being foolish got there at to the mail room at 1215 and it took me like until 1225 to get no probably 1220 to get up to the line to get to where needed to get my package and it was like oh it over 'cause for my bass it was [shut] it was like oh it over it some oversize package so we has it in this room over here so then had to go get it and then had to open it in the science center and that package it was like seven feet tall filled with packing peanuts that was surrounded by the bass which had it own like cardboard case around it and then the whole thing was wrapped then in bubble wrap with um so then that took me like 30 minutes to get and had to recruit two people to come help me and packing peanuts spilled everywhere but we managed to get them all back in and then managed to get to ls 1a in time um and did thing like ordered books um went and bought books or was that yesterday that might has been yesterday anyways but then after ls then got lunch with my friends and then went to uh my english teacher office hours then we talked just about like the comparison between literary canons and musical canons and it was really cool and she seems like great people that could definitely go talk to when need help guess my issue with that class is that like has this ideas that and thoughts except they're very haphazard and all over the place and can't really figure out yet how to compile them all or to get them to be organized um but then had orchestra and that went well was like afraid the whole time though that was gonna sound terrible but mean everybody else did too so it was okay and just need rosin which my parents is sending out so that should be here soon and um what else what else and then we went to dinner and then after that started reading again and fu and finished finished walden so had to start yesterday and finished today was so proud of myself and then read that essay and i'm was in bed before 100 am so that win i'm gonna get good amount of sleep also meditated today so today been some okay day stress free well not stress free was stressed throughout the whole day but was remaining calm and confident 
15,today was um it was uh today was okay so woke up and went to breakfast then went to class and so my english class feel like it getting more manageable now i'm like starting to understand things better um going and talking to the professor during her office hours helped lot so feel like should just keep doing that like even if there isn't something that necessarily need to talk to her about just should go so that can have just that extra time to kind of like talk through things and work through things um but then in expos feel like i'm just the dumbest person in the room because everyone else is talking so--well it not there is like four person who is just talking so much and want to get something in but there nothing really they're just so quick to say it that like can't say anything else or that if like do try to add onto something it like sort of work or it just like i'm saying the same things but for different quote which mean guess is important but then in the [cycle of] discussion is not the best and then like my expos preceptor he nice guy except he have us doing these like writing things but he doesn't explicitly tell us like what he want her to be or gives us examples of things so like we had to do these analytical questions and he was like okay well all you have to do is just write questions that um addresses some discrepancy that in the essay that we're we're reading [inaudible] and so did that and so did like everybody else in my [small] group and then when we was talking about we was having like good conversations about how we could be going about writing about these then he comes over he like oh that is all too broad and then he just leaves so uh it just like irritating like why can't he just help us um and then had my [ls] section so then that felt like dumbass then also because was just little behind on like the reading and then these stuff with like [inaudible] isn't my forte but just need to get used to that feeling and just need to like study more um and then had my first lab and it went all right and then went and hooked up with these other guy today and that was like good break and then came back but got all of my homework that due tomorrow got all that done before even hung out with the guy and then even started reading hamlet and did some [inaudible] stuff that due friday so feel like workload i'm getting better so just fig need to figure out how to start doing things like reading things in little pocket time figuring out how to be more proactive with my time more productive 
16,today has been wild ride so uh the school part has been so stressful went to my english section today and just everyone was talking so much and they all sounded so smart and feel so dumb just feel so dumb compared to everyone lately and they terrible and feel like all of my time is being consumed by homework and know that like i'm supposed to has lot of homework but didn't know that was gonna be like every waking minute of my life was gonna be eating being in class or doing homework like they just they so overwhelming i'm dying but good news is is that um this other guy that i've like been talking to for while came over and we made out and stuff and watched movie today which was very very nice however um they is 100 am and my roommate uh so my roommate and we made the um we made an agreement that like whenever one of us brings guy over then the other person will leave either for the night or until somebody uh until the other person comes back so um or until the other person until the person leave so they texted us at like midnight saying is they still here but didn't get they until like closer to 100 and was like shit sorry yeah but they hasn't responded so i'm afraid they went to sleep and that he'll be mad at us but don't know i'll probably buy him coffee or something in the morning but also just feel so terrible about my body feel like look awful all the time and really hate they hate they so much don't know what to do and i'm on my medication except has not had they for two days because i'm out and i'm still waiting for like prescription things to be fixed here so am sort of stressing out about that but also just like things is feeling like they gonna be mess pretty soon 
17,today um was kind of rough day just because didn't have my medication that was the third day but finally got it refilled today so i'll be able to take it tomorrow and was just feeling bad like laid in my bed for an hour or two closer to two hour just kind of like how it was before and could definitely like feel it like wearing off which wasn't good and was feeling terrible about myself about my body and then was also feeling like was really dumb but went to my [inaudible] um [office hours] so he helped me with my [inaudible] thing but still don't know what i'm doing feel terrible still um tried to go to party but nothing was really happening so left early and had an other guy come to walk me back from the quad but he was really annoying and don't know why had him come walk me back because knew that it was just gonna be an annoying walk there nothing really specifically about him that bad he just like annoying in general he isn't fun but i've finished my [p set] and my post-lab so don't have that much to do this weekend but i'm just sad that like the majority of my time is being spent on homework uh it it hard trying to figure out like how am supposed to spend my time and just like how i'm supposed to like be happy guess and be positive while being here while everybody else is just like looks and sounds better than do in every way 
18,so today has been um it been um pretty good day got to sleep in take my medication so was feeling better in general i've finished [hamlet] so that good and just need to do like two other readings so i'm not too stressed out about homework i'm feeling good about that so that is very nice but i'm not happy that has school um on monday it is currently 353 am so i'm up late because was out partying with friends so that was also very nice um probably my low for the day is still just like seeing people with who feel like is really attractive and who has nicer bodies than do and so then it makes me feel bad about myself but then also hooked up with one guy earlier then after that went to um some parties and then made out with another guy so and this guy that i've like kind of liked well not kinda i've liked him since we met at [redacted] so um um like kind of wanna text him in the morning and be like yo wanna get brunch but don't know if that gonna be too awkward don't know what to do in situations like this um but other than that things is going all right 
19,so my day today um it it was kind of weird so woke up and was feeling good about like 1100 so that was nice but then started like thinking about the guy that made out time last night who my friend and how kind of have crush on hi or had sort of like crush on him before then now kind of do just because know that he like like me back enough to make out with me so then was kind of stressing earlier about like if should text him and what should do and then when he was being like slow responding then was like starting to feel bad about myself like i'm just going crazy he doesn't actually like me and so that kind of been uh stressful for me and then also hooked up with another guy today and it was like all right but it wasn't great and then so that whole thing with making out with my friend who like now um maybe should take break from being with bunch of guy like doesn't really need it and also just feel bad for like some of the guy that actually stay in touch with and talk because doesn't want it to seem like i'm leading him on so like this one friend we made out one night before feel like should tell him that only want friendship mean think he know but [inaudible] should probably tell him but on the lighter side my friend came back today she went to [redacted] for the weekend so was excited to see her and um got all my homework done yesterday so only had to read 20 pages today and then did practice quiz for my science class and did little bit of studying for that and read some of my book that not due unti some of my reading that not due until wednesday so like halfway done with that already so that good that i'm actually being proactive um so i'll definitely be happy about that later and i'm in bed it 1111 so i'm very happy that i'm going to bed before midnight this will be the first time do um probably since school started definitely since at least last like wednesday doesn't know or no not last week not last wednesday but the wednesday before that um yeah guess that it 
20,so today have been kind of like stressed out more in just with relationships with that guy that like now so i've been thinking more and more about him and i'm like oh well if he not like really texting me back lot is he actually even that interested in me this is what used to do all the time and so like hate it when do this but can't like get out of this this feeling of it so don't i'm just like stuck and don't know what to do and feel like i'm crazy person and then feel like whenever stress about all of this stuff then it just like turns all my friends off and feel like he don't care and like so my friends he were hanging out together um without me and mean he probably were just like all together and forgot to invite me and then my other friends that in the group chat but still would like like convinced myself that he didn't want me to like hang out with him at all don't know it just like really like haven't realized before how much i've like been around person and that when can't be around person it hard and that just am so reliant on other person which isn't which isn't good mean like workload sucks and think my [inaudible] preceptor might actually be racist because probably even talking about how he like is kind of an asshole to me where he just rude with my responses and like everything say isn't good enough but it not like uh like healthy discourse where he not agreeing with me and he like providing evidence or something he'll be like another person will be talking about something and then we'll be like agreeing with each other and giving and like giving different information on giving different evidence on why we believe that but then after speak always he'll just say that i'm like wrong or he disagrees with that or like somehow puts down what i'm saying but he don't like expound on it more he just say it and then moves on but then there an instance today when an other person were talking and she were like completely saying the opposite thing and then you could and then he were like oh okay well he were like don't know he were more he were like see how you can how you can think that and he just left it at that but you could tell in his face when she were talking that he were not agreeing with her and so it were like in the end he wasn't saying that because he were like swayed he just thought that mean and it like every single thing that say is wrong i'm i'm never the type of person to just assume that because somebody don't like me that they're racist but this like the way that he talks to me is kind of it makes me uncomfortable and we had meeting today and it were sort of like that but it were little bit better but don't really know like is it just when we're like in group setting that he feel like he have to puts me down so were gonna see like on wednesday how it goes and then like how he talks to the other person of color because he don't speak that much but then if thing is still like feeling weird i'm gonna talks to my adviser about it 'cause don't really like it 
21,so uh today um well feel like [inaudible] start my surveys that i'm late but um today was like okay feel like was still stressing out lot about that guy that i'm interested in just because like he doesn't respond to me doesn't text me well haven't texted him yet but just like bef haven't done it yet because i'm afraid that he won't text back and just gotta wait and see until thursday to be to actually like scope it out and see like what his deal is and doesn't know like i'm just not feeling the best right now and had like bio quiz didn't like th-thought was doing well in the class thought understood things and was like studying and was doing all the extra practice stuff it wasn't like was being neglectful student [inaudible] notes would review him and would review the textbook and stuff and go do practice problems but then we got uh quiz and got 15 out of 20 on the multiple choice and then the short answer haven't been graded yet which is just at total of points so that sucks and doesn't know it not that i'm like i'm just disappointed at myself that didn't do better job it not like i'm like one of feel like it different than one of that kids who like think that he know everything and then he get here and then it like huge shocker 'cause knew like right when got in told myself that i'm not gonna be the smartest person in the class and i'm not gonna know everything but still thought that like if applied myself and actually try hard that would do well enough for myself but and mean know it only the first one it still doesn't make me feel good and like i'm worried that it gonna be this way with all the other class and then it also made me feel bad because sucks at responding to my friend [redacted] and wish would be better at that but feel like it just school in general takes up so much time get so distracted with things that like see text and forget to respond just need to stop opening him doesn't know like sometimes feel like it would feel good to cry but also can't it just hard it hard to do and should probably go to find counselor 
22,today has been kind of hard day just because um texted that guy that was gonna go to lunch with tomorrow and be like hey we still going and he was like yeah then he almost replied can bring it this girl that also in my entryway and so of course said yeah but that made me feel bad because then he don't know if it just the not being like explicit enough but he probably not interested in me the way that am interested in him and some of my friends was saying maybe he nervous but then also some was like he probably isn't like into you that way and it sucks because get my hopes up with that shit but on lighter note um i'm going i'm friends with this one guy in my english class and we're thinking about taking my professor out to dinner on [redacted] dime which i'm all about um got my psat back and did got 97 which is great um except my lab partner don't know if it just like he can't hear me or if he not responding on purpose but was like you're [inaudible] to stapler and asked him twice was like where the stapler that you know of he just didn't say anything but was kinda behind him and we was in the hallway where it was kinda loud but i'm like am you purposefully not doing am you purposefully not responding and was just like irritated um you know shouldn't has been but it was still irritating and when was think just like that guy texting me kind of made me feel bad but got draft done for some essay that is due on friday and got my other [inaudible] finished that due friday so now basically all has to do is psat and then just bunch of reading by monday for monday and wednesday and i'm i'm good so it actually like really great oh also has like some essay for my seminar so gotta see when that is um mean like i'm so going to bed right now at almost midnight but was hanging out with some friends tonight which was nice so we hung out for like some hour and half and really liked that but also could've slept maybe tomorrow i'll go to bed early may uh think maybe should just like wake up late tomorrow so can sleep in and feel good unless wanna get up and meditate with my friends don't know i'll probably set some alarm again that good idea that what i'll do 
23,today has been um today been fine it was the last day of school week for me so i'm very happy that classes are over um nothing really good or bad has gone on today um oh went to lunch with that one guy and he brought his friend and it was good but was still like awkward so don't know don't know if he just like really nice that his like friend also well don't know he probably just don't like me the way that like him but even st don't like him that much but still guess it more than just friend even in the slightest so don't know what what he thinking i'm also feeling sick so that not fun um what else did some reading got two out of my six reading has to do for this weekend um so the others should be pretty easy has two things by freud and then two things for my [inaudible] classes and um psat so actually that pretty reasonable amount of stuff to do i'm not too worried um yeah i'm just kind of don't know today was fine got to pet my proctor dog so that was therapeutic 
24,today has been har hard day to get through because am sick and i've been coughing and i'm tired and i've been grouchy because has just been sad again act nah it that i'm just mad with this whole [redacted] thing and just wish that one wish that he would like me and two oh that oops probably shouldn't has said his name two am mad at myself for like acting this way like feel like i'm crazy person feel like i'm burdening all my friends or that i'm being annoying to my friends because i'm constantly like being sad and it not fun mean like don't know don't want this to be like thing where push them away because just this is the only thing am talking about don't kno don't know how to get over it and so we went to party tonight um to try to like be has fun and there were bunch of guys there that were all like dancing with each other and making out and wanna do that but there were no one to do it with which made me sad and were trying to buy my new phone today but it were not working but finally managed to get it to work so hopefully it will be here soon um and yeah i'm tired sad didn't do much work today got job at the office of student life but i'm like i'm sad that it'll take up like lot of hours of my week so i'm just like sad today 
25,so today was like fun and also not fun day so it started off really fun because um we was going to the football game and um my friends and pregamed at no we didn't pregame we went to the tailgate party and that was like like super super fun had that probably the most fun that i've had like party-wise since i've been here it was great because got to like dance with my friends and we was just going wild and it was so much fun but then as the as we started to leave um my friends who had gone out to coffee she um she went to coffee with the guy that liked and she was like oh i'm just gonna like ask hi she was like asked him like if he was interested in anybody and he brought me up saying that he um that we made out but that he doesn't like me and is not interested in me so mean feel like expected it doesn't know why got my hopes up because that literally is what always happens so like i've been feeling bad since then but my friends have been like great with helping me and talking to me and still was semi-productive and got some work done but then like have have like hangover now from earlier today which isn't fun but at least it putting me to sleep and took cry nap earlier i'm just like i'm not necessarily bummed about him i'm just bummed that i'm always getting rejected need to not get my hopes up and need to like figure out how to be able to like somebody but then be able to let go or just to not get my hopes up so that when things do end then and it end up not liking me then it not that big of deal it just frustrating 
