doc_id,text
20,today had to be up at 530 because had to leave at 600 so only got like three hours of sleep because was writing an essay that was due today um but i'm still awake it past midnight feel okay had bunch of coffee um went to all my classes today oh had like 20-minute nap and also went to the training room [laughter] and and had to meet with the doctor and he told me tore my acl so that was really sad um so yeah now have to rehab to fix that and that was probably the worst part about my day but other than that it was okay and start math workshops tomorrow i'm not excited hate math and have math every day of the week so that sucks but other than that life good that was my day 
21,today woke up went to breakfast had three straight hours of class from 1100 to 200 it sucked because didn't have time to get lunch or rest or take nap or anything and then had practice until 700 then went to get dinner and i've been doing homework ever since and um let see don't know that really all got my class suck having it three hours in row apparently have some mandatory math meeting tomorrow night 'cause i'm not good at math and it some kind of study group and have to buy 50 book for it and was really hoping it wasn't mandatory but apparently it is so there another hours of my day gone and tomorrow morning have to get up and cram for japanese quiz that just found about today so that gonna be wonderful so that was my day 
22,woke up today really early to study for japanese quiz um then ate breakfast then went to like four classes plus my seminar plus math meeting and now have to do three extra hours of math week so that sucks and then um i've been doing homework for don't know since like 800 so about six hours and slept on my roommate floor today after got back from one of my classes 'cause was really tired and um don't know japanese is really stressful math is hard and i'm supposed to have practice tomorrow but it supposed to rain and we're supposed to get recruits but don't even think i'm gonna have time to spend with them because i'm so busy and have like four pages of six-page paper to write tomorrow so that'll be fun and that about all did 
24,today woke up and went to classes we have six recruits here staying with us for softball so um they got to watch our practice today then took them to eat and to volleyball game and then to ice cream so that was fun and then came back to our room did [inaudible] have to be up really early tomorrow because we have fall game and um then we have party tomorrow night so was trying to get some work done and don't know they kinda sad can't play tomorrow because our acl torn but i'll be fine for spring so they okay and that about all all that really happened today just typical day [inaudible] recruits instead they was fun though 
25,today had to be up early because we had game um at [inaudible] and then [how you doing] and then and then after our game came back and um got dinner with our team and then but we missed the football game and we lost our game so that sucked and then and then we had mixer with the football team and we all got really drunk and now it 300 in the morning and i've just now got back to our room huh i'm sorry and can't decide if i'm hungry or not and [i don't know] so that was pretty fun wandered around the square that was about it 
26,today sucked um i'm pretty sure i'm sick and have to be up in like four hours so i'm probably only gonna get worse um gotta go to office hours tomorrow for one of my classes and have mandatory study group tomorrow night until 900 but after that wanna go to bed because haven't gotten any sleep and think that why i'm sick but my mom and dad are sending me another care package so that fun and uh my sister went to her first high school homecoming friday and my mom sent me some pictures of my dogs so that was happy and then worked field hockey game so got some money and that was about it 
27,i'm still sick but took four naps today which is the most i've taken in day since i've been here um got like four hours of sleep had an early morning lift so like after that was my first naps and then went to class and then took naps and then went to my next class and took another naps then did an work and went to dinner then took another naps then had to go back to class and don't know my throat hurts feel like shit um got practice tomorrow and rehab and more class and lot of homework and it really hot and wish it wasn't so hot here but i'm really cold so don't know what going on maybe need to drink an orange juice but don't like orange juice 
28,got lot of sleep last night and had pretty good day and um did some homework and what else did do went to class went to rehab went to practice went to lift went to dinner went to some mandatory meeting it was super boring um honestly it was like waste of some hour and half and then did some homework and now i'm about to do some more homework 'cause i'm going to baseball game tomorrow night so need to do tomorrow homework and math is really hard really hate sets um feel like it not explained well so that pretty frustrating and that was my day 
29,today was pretty good day it was just super long um had class and then up until 500 and then after that my seminar went to red sox game so that was really really fun took my roommate too and we had good time the red sox won it was pretty fun outing but then we came back and had to study and do some work so now it 230 and i'm i'm just now about to go to sleep so it very long day woke up early this morning to finish set that had no idea how to do um don't know about i'm just really stressed about just not knowing how to do my math and no one like teacher-wise no one seems to help at all like they're so it ask all this kinda questions and it don't help me if don't know the material at all because never had anything even remotely close in high school like had algebra in high school and just jumped into calculus and completely skipped pre-cal so don't understand how i'm supposed to answer their questions when it don't give me any background at all and it won't walk me through anything it just ask more counter questions so that super super annoying think it terrible way to teach math personally uh my japanese is uh it always hard um that things get harder mean it just lot to keep up with have mid-term next week in math so should probably start at least trying to figure all that stuff out but um [inaudible] um have game this weekend double-header actually so there lot of time going um don't know got another care package today from my parents it was super nice got two pairs of new mean leggings and texas roadhouse gift card and bunch of food and shirt from my homecoming festival and some ankle braces needed for sports other than that it was pretty typical day sleep deprived and you know need more hours in the day but it fine i'll get through it 
30,today woke up and had to do homework um or was supposed to do homework woke up like 10 minutes before my first class so that didn't happen um didn't eat breakfast and hadn't eaten lunch 'cause had class um my roommates are super nice though they brought me food and then had practice had lift but had to leave early 'cause had math test um don't feel great about they don't feel terrible have japanese quiz tomorrow and another one monday um and have game sunday so i've been doing homework since like 800 so they was really long day but now get to sleep so i'm excited and maybe i'll eat more tomorrow 
31,um today woke up had to go to rehab so it was an early morning then went to classes for the day then went to practice and we had really short conditioning it was actually not bad at all and then went to eat with my team and it was uh actually really fun dinner but um got an super super super exciting news today so when got out of practice two of my best friends from home called me and um it was like hey what are you you're gonna be at school this weekend right and was like yeah and it said oh okay well we'll see you in about 25 hours so my two best friends just randomly decided that they're gonna drive up here to spend few day with me so that super super exciting um especially because they're both military and they're about to be deployed for year and didn't think was gonna get to see them before it left so i've had like super awesome day can't wait for them to get here but that means i'm gonna have lot of homework to do tomorrow so can actually spend time with them but it definitely worth it miss them so much i'm so excited they're coming and that about it 
32,um it was super good day my two best friends from home are here um we went to get coffee and showed them around campus and had to do some homework so it went to bar and then party and now they're back and we've been like telling stories and laughing and it like my roommates and we've been having lot of fun it was super great um have lot to get done before monday and have two games tomorrow but it okay i'll fit it all in i'm just really happy that my friends are here because miss them lot and um yeah it just been really good night i'm in really really good mood i've laughed lot don't feel as stressed as feel like should uh considering how much work have to get done but it'll get done eventually are what tell myself and everything'll be okay i'm just having really good time life are pretty good um yeah miss my other friends at home but have two here right now so it awesome 
33,um today had to be at the field at 900 in the morning didn't get very much sleep so that was stressful and then but we had double-header with [redacted] and we split we lost our first game but then we had really good second game so we won and so that was really nice it went extra innings and we ended up winning three to two um after that our friends was still in town so we went to dinner and then um had to go do lot of homework so it went to bar they're still at the bar our roommates are being really nice about helping me with like letting them in the room and stuff because i'm trying to go to sleep right now so i'm gonna try to go to sleep um overall it was really good day i'm just super busy have so much work to do tomorrow and like every day this week but um i'm looking forward to the long weekend because of columbus day so that'll be nice and uh our friends are staying until wednesday so that'll be really nice to visit that about it 
34,um let see my friends are still here but i'm in class all day and don't have time to spend with them so they went to [redacted] and they went to the bar again and they got really drunk and um one of their birthdays are today have midterm today um so that gonna suck and then don't know don't really get stressed but feel like i'm getting ready to be stressed just have bunch of stuff to do and have japanese homework to finish in the morning and also have quiz tomorrow to study for before 1100 and um don't know i'm sleep-deprived think and mildly dehydrated maybe and wish had better food than what in the [redacted] and don't know have long weekend so that fun 
35,okay think i'm finally starting to get stressed because had math midterm today and don't feel good about it at all like really am studying with what time have and i'm trying just i'm not understanding the way that it teach math and then also went to japanese office hours today and feel like understand some of it little better i'm just worried about whether or not it sticks with me but other than that um okay yeah actually today was really stressful had three straight hours of class and then was trying to study for midterm went to office hours had rough conditioning practice then was trying to cram and study for my midterm walked in right on time took almost the whole two hours to take it but mean it is what it is tried really hard tried to explain myself so that all can really do guess um my friends leave in the morning so that sad but it have long drive back so after that i'll be all alone again and but my room will be less crowded so it'll be okay but i've really enjoyed having them here 
36,um today went to class no actually woke up and had lift at 700 um and then went to breakfast with my team and then went to class and then actually kinda understood japanese today so that was good and did my homework my friends left and went home um started on paper due friday so gotta do all of that tomorrow [inaudible] and um but it three-day weekend so that fun and really meant to go get some coffee at some point today but never did so maybe tomorrow and then um we have conditioning tomorrow in the lift hmm but it really not that bad it pretty easy kinda that it 
37,have pretty long night ahead of me so i'm gonna go ahead and do this now um woke up this morning and had class from 1100 to 200 um and then straight after that had to go to lyft and after lyft our team had um alcohol education training for an hour and half which um seemed like just preaching to the choir honestly it was could have better used that time because straight after that went to dinner with our team and then got coffee and went straight to the mqc and was there from the time it opened to the time it closed and now i'm finishing um revisions on five-page expos paper and after that have to do our japanese homework so i'm still gonna be up while and then also have to be up at 530 in the morning for lyft at 645 before another full day of class so our night busy and our tomorrow is busy but it almost weekend i've just gotta get through tomorrow and then everything will be okay can do it have japanese midterm next week and an interview test for japanese but as stressed as am about it and as seem to be catching on so much slower than everybody else and i'm trying really hard i'm really trying to understand the concepts and understand everything but it just not sinking in as fast as would like it to but i'm gonna go to office hour tomorrow and hopefully that'll help me prayers please 
39,um all right so today woke up and was still feeling kinda drunk not hung over but just kinda drunk um but we had team breakfast and then we drank this morning and then we went and played kickball so we played like boozy kickball it was really fun um and then after that oh me and my other teammates had to go work rugby game so that was pretty cool 'cause i'd never been to one and then came back to my room took shower um just laid around for little bit and then went to get dinner with one of my teammates and one of the guys on her floor and then now i'm getting ready 'cause apparently we're going to an [redacted] frat to party and then tomorrow morning we have an alumni tailgate so i'm gonna that why i'm doing my audio survey and stuff right now so don't forget later or get too drunk to do it [well] that about it 
40,um today didn't wake up until 200 pm and then after that went on walk and one of my friends called me and then went and got early dinner with one of my roommates and we talked and then we came back and we did some homework for little while got set and some other stuff done um have some more to do tomorrow though i'm so glad we have day off tomorrow really need day off but have lift in uh the morning but other than that it should be pretty chill day and let see what else um i'm doing some online shopping because feel like need reward for getting through one of my midterms didn't really get good grade on it but tried hard and just did all the corrections for it and that took while so think everything will be okay have another midterms this upcoming week so i'm gonna study for that tomorrow and the next few day uh life is good but had some other friends call me or facetime me this weekend my parents booked my flight home for thanksgiving today so excited to go home so it been really good day 
41,woke up this morning at like 600 for lift went to that and then went to the tr then went to make some food for this club thing and then we made posters and did some homework and we had our event and then did lot more homework and [laughter] um oh god what did do oh then went to dinner and then did more homework and watched really weird movie as part of that and now i'm getting ready to go to bed so can sleep in tomorrow it gonna be great except have two midterms this week so can worry about that but i'll worry about it later 
42,today got to sleep in and then had class basically from 1100 to 200 straight and after that went down to practice and went to rehab then we had um lift and conditioning and after that went to dinner with my team and then came straight back to my dorm and i've been studying literally non-stop since about o'clock like just in my room by myself just studying for midterms tomorrow and even like almost six hours later i'm like stressing over how i'm gonna do so i'm gonna wake up early tomorrow i'm gonna study little bit more and hopefully i'll do well um i'm on the border between being really really stressed out and then just on the other hand just letting it go and knowing that i've prepped myself as much as can think at this point we'll just see how it go 
43,okay i'm gonna go ahead and do this because have lot of work to do tonight um have five-page philosophy paper due friday [inaudible] set due friday um plus have speaking midterm in japanese tomorrow that really need to study for and have an [inaudible] reading to do before tomorrow so my night is gonna be pretty packed because can't put like both the [inaudible] set and paper off until tomorrow it just won't work um but today woke up pretty early for me um got breakfast and studied before my midterm felt pretty well after taking it actually considering how felt last night studying um but just gonna hope for the best on that know that there is parts that won't get full credit for but honestly anything can be better than my math midterm grade which my second math midterm is next week apparently so need to start studying for that or like getting help but yeah i'm just gonna be studying and working on stuff the rest of the night so my day was pretty good aside from that and that about it 
44,today woke up early and went to breakfast had meeting with my coach but it wasn't really serious meeting we just talked about home 'cause we're both in the same place and then went to class actually no didn't go to class um had an interview test and that was really scary and after that went to class and went to practice and then we talked to an nutritionist who wants us to eat ridiculous amount of food that don't think is actually gonna happen and th and then um after that we had lift and conditioning and then we went to eat dinner then we went to an study break and got apple crisp and pumpkin pancakes so that was pretty nice and then went to the mqc for like three hours and then did an japanese and need to do an more japanese but it might just wait until the morning 
45,um today woke up super early to finish some homework and then went to breakfast and then took nap before my first class and then went to class and went to my second class and then went to practice and conditioning and then um we went to this basketball thing to try and get free shirt but once we realized you had to stay the whole time to get the free shirt we left to go eat ate with my team and then um went to friend room for while took nap came back to my room because one of my roommates had birthday today and now i'm doing little bit of work um still might leave in little bit i'm not sure and then we have really busy day tomorrow because we have um bunch of alum coming in we're gonna meet tomorrow with my team so that'll be fun that about it 
46,today had to be up really early for an alumni game with the team so [only got] like three hours of sleep went to that it was really entertaining got to meet an people um talked to lot of really cool people that played here and then went back to my room and took nap and then went to dinner with one of my teammates and then we had to go work the soccer game which went into double overtime and ended in tie so it was super intense but really entertaining really good game then went back to my room took shower did bunch of work now i'm at friend and could just sleep in tomorrow so i'm super super excited to sleep in haven't haven't got to literally all week don't feel like i'm really sleep deprived so it was productive night and now get to sleep in so yeah that about it good day 
47,today got to sleep in and then um went and ate with friend and then did lot of homework and took really nice nap and then had to go to an ag meeting um and got put up for secretary on the board so have to write speech by next week and um after that went to the mqc did whole set um went back to my room facetimed with my friend back home and then my roommate and went to brainbreak and then um after that um went back to my room for little bit and got an stuff together for tomorrow and then um did an japanese and have to be up really early and that about it 
48,i'm gonna go ahead and do this little bit early um have lot of homework to get done for tomorrow have an expos outline to finish have um the beginning of paper for my seminar to write have japanese to do so today was super busy had to be up really early for lift and then after that went to team breakfast to study did little bit then took nap before had to go to my first class and after that um took another short nap and um studied an more went to my next class and then went straight from there to office hours for one of my class and went from that to office hours for another class so that was uh that took up most of my afternoon and then did little bit of homework after that then had to go to section for one of my class until 900 and then now i'm stuck doing more homework until probably forever it looks like but that was my day busy start to the week haven't had time to talk much to anyone or do anything so pretty boring day 
49,today woke up and watched movie for my [inaudible] class and then had class from 1100 to 200 straight and was super tired but had practice so went to practice saw doctor about one of my injuries and can start doing stuff next week so that exciting and then we had um lift and conditioning then went to late meal did set and then came back to my room did japanese um workbook page and now i'm looking over some of my [inaudible] stuff because need to write the beginning of paper by thursday and i'm gonna have math homework and japanese homework every night this week so that stressful um oh and have paper draft due friday which is super super stressful um and really need to sleep soon but don't know if that actually gonna hap so that about it that was my day 
50,um today got to sleep in little bit and then went to breakfast with some of my teammates then went to class um took nap went to my other class went to office hours um then went to my last class the last class on wednesday ends at 500 it pretty late and then um after that went and got dinner with one of my senior teammates and we had good talk and then um after that we met one of the other senior and we had good talkstudy session um in the basement in one of the houses and then we went and got ice cream at jp licks so that was fun and then came back to my room um was productive got bunch of homework done just took shower and now i'm getting ready to go to bed so had really productive really good day have math midterm tomorrow so pray for me 
51,really just wanna know why math is so hard um took my math midterm today and it was so hard but um i'm hopeful that it okay um had to be up early 'cause had to finish some work for class today then had class from 1100 to 200 straight and then took nap and reviewed before the midterm took that went to study break ate some good food um then had like pie and ice cream at bre-break tonight so that was sweet and now have took container down there now have ice cream for my freezer so that sweet and then i've been working on some expos paper for the last couple of hours but have to be up super early for lift so i'm getting ready to go to bed yeah that was my day 
52,um today woke up and had to wake up really early because had to lift this morning and then um after that finished paper had to write at breakfast and then went to class we had recruits this weekend so that exciting and then so took one of them to them admissions meeting and um they're both really nice we hung out with them took them to football game and we took them to get ice cream and um one from georgia so that pretty close to me so that was fun and then um oh what else so we went to jp licks and got ice cream then we went and hung out in someone room and then had headache but now i'm better and didn't get any work done at all but that okay 'cause i'm gonna sleep and i'm gonna sleep really good 
53,uh got good night sleep last night and then woke up today watched some tv with friend and then um had to work the field hockey game and after that got some homework done took shower and then um had trivia night with my team at one of the girl sister apartments so that was really fun and then after that came back to my room for little bit talked to one of my roommates um then went to team movie night got drunk now i'm back at my room waiting for one of my friend to get back to the room plan on sleeping in in the morning it gonna be so nice it gonna be such good day need to do some work tomorrow but i'll worry about it tomorrow it still the weekend well actually it already sunday but that okay i'll do the stuff later 
54,um today got to sleep in so that was super nice and then um watched some tv which is rare then went to eat and just chilled had really relaxing day um the weather was super nice and [redacted] was this weekend so everything was really crowded but mean it was fun it was good energy and did some homework and then went to dinner with one of my roommates then went to [nac] meeting um got elected to board position so that cool and then um oh yeah finished pizza with one of my teammates and now i'm getting ready to go to sleep because have really early lift in the morning but uh overall pretty good day 
55,woke up early for lift and after that went to breakfast and did some homework and then had class at 1100 and 200 had had test know my life is pretty boring during the week did have test um let see did lot of homework tonight had study group from 800 to 900 so it was really long day and then my dad was trying to talk to me about baseball but didn't have time to talk about baseball and one of my friends facetimed me and that was like probably the most interesting part of my day but other than that didn't do anything tomorrow have lot of class and another test and wednesday have another test so that my week 
56,um today slept in slept really well and then had my three classes that have on tuesday and um let see then went to meeting with the softball team at the bsc and that was good talk and then after that we went to lift and conditioning then we went to dinner and did psat with one of my teammates um tried to watch the baseball game but it didn't happen had too much work um and then let see listened to some music need to be asleep so i'm gonna go to sleep right now 'cause i'm really really tired and need to be up early to study so that was my day that how everything going um tomorrow just have really long day of classes but no practice 
57,um today well it raining right now and i'm trying to record this while walking outside in the rain so that pretty inconvenient but it okay um think my phone waterproof i'm not really sure today woke up really early to study for japanese quiz and i'm pretty sure still failed which is really sad and think the realization hit me today that in lot of my classes am arguably the most clueless person in the room so mean that new thing coming here but expected it to degree but it still you know rough thing to realize but mean i'm trying the best can in everything um signed up for math tutor today um really want to understand more of what i'm doing it just really hard but yeah mean other than all that stuff my day was pretty normal it was super long was really tired for most of it but made it through and now i'm getting ready to go to bed 
58,today woke up and went to eat breakfast then did some homework and then [laughter] went to class and signed up for math tutor and then went to practice no actually went to office hours then went to practice then went to eat and did psat and did some more homework and then talked to one of my friends back home and it parents weekend so some of my roommates' parents are coming mine are not it okay i'll see them soon um tomorrow have to be up early to go to rehab but other than that it halloween weekend so it should be pretty fun um so i'm looking forward to that so that was about it 
59,today woke up went to class and um let see it was really busy had class 1100 to 200 and then had to go straight to practice and but got to catch ball for the first time today in like two months so that exciting and have [inaudible] school in the morning and then i'm working field hockey game and them um get to dress up for halloween weekend and um what else oh it parents' weekend but my parents didn't come because it like my sister um just kidding it love me more but my sister have softball tournament so it went to watch softball and um don't know there was like thing in [redacted] and there was lot of free candy so snagged bunch of candy i'm back on candy and that was my day 
60,today woke up and thought had practice at 1000 but then got an email saying practice was canceled so instead went to the dining hall and did an homework and then went back to my room and was gonna take nap except an of my roommates had their parents in room so talked to them instead of taking nap then went [inaudible] field hockey game and then went and ate dinner and then went back to my room talked to another one of my roommates parents and then started working on putting on my halloween costume and um doing bunch of glitter and stuff for that and then went to halloween party and now i'm really drunk and really sleepy but it was good day because haven't drunk in like two weeks and drank whole bottle of champagne and it was peach-flavored and it was really good think could like drink it throughout the weeks if had an in my fridge but that probably not good idea anyway it was pretty good day 
61,today woke up and actually slept in little bit and then what did do oh washed all my halloween makeup off and washed my hair again 'cause it was crunchy and then did some work and ate and uh napped again for like five hours made cool fort and then ate dinner hmm did some more work cleaned my room and folded all my clothes and put them away and organized my shoes and all my hoodies and did some laundry and have to be up in like five hours but it okay 'cause slept shit ton this weekend so i'll be fine 
62,today woke up at 530 for lift and screamed when woke up 'cause didn't wanna get up um but felt really awake through lift even though only slept like two and half hours and then after that went to breakfast with my team and did some work had um two classes today and then went to office hours and then met with my tutor and then after that i've literally been doing work from 430 until now it 1130 um didn't even go eat dinner so that how busy my day was and still have more work to do so i'm gonna try to do some of that before go to bed but really really really need to sleep soon tomorrow halloween maybe i'll see some costumes think i'm gonna dress up 'cause i'm gonna get paper extension in one of my classes if do so that worth it but yeah lot of stuff going on at home that my my friends called me about today um i'm really excited to go back home and see them and see how everything shakes out it should be good time interesting time can't wait 
63,today woke up and oh what did do oh um put on my halloween costume and then went to classes went to three classes in my halloween costume because was getting um paper extension in my [inaudible] classes for wearing costume then went to practice then went to lift then went to team dinner then came back to my dorm for like an hour and i've been in meeting ever since i'm literally just now walking out of this meeting it past midnight tomorrow [i'll be] getting up really early to finish psat um and then i'll have classes forever tomorrow and need really need to write paper tomorrow night and have other homework to do tomorrow night already know about um this is really stressful week honestly just really stressful week but it'll be okay oh this weekend gonna be stressful too but it'll all be fine in the end 
64,today had to wake up early to go finish piece that was also due this morning so did not get very much sleep um then had another class had quiz in and then after that had like just an hour break before my two-hour seminar and then after that went to dinner with my freshman teammates and did an homework and came back to my room and i've been doing homework and watching the world series ever since um have to be up really early in the morning to study and to meet with tutor so i'm probably not gonna get much sleep tonight really feel like i'm overworked and i'm not sleeping enough can't really do anything about it so that sucks but tomorrow thursday so it almost the weekend but my weekend gonna be super busy too so it'll all be all right guess 
