doc_id,text
26,so had pretty productive uh pretty good day today um had quite bit of work to do um but was pretty good about getting it all done procrastinated little but do think i'm getting better um and um yeah so uh my my classes are are difficult but as i've kind of suspected the more time spend in them the the easier they are or not the easier but the more manageable they are and still have lot of catching up to do and lot of work to do and the work is never gonna subside but um i'm learning slightly slightly more about how to deal with all of it just so slightly uh but it good it in the right direction um and tomorrow have uh i'm gonna go in and teach some kids um about civics through one of the programs here um at the 8th-grade level and i'm feel little bit unprepared but i'm gonna have like an hour tomorrow i'm gonna go over the curriculum and um i'm excited but kind of nervous it all about perspective though so i'm just trying to be positive about it and it something want to do like i'm looking forward to it um and we'll see how it goes um and yeah that about it good day overall socially as well 
27,so had pretty eventful day today um started my teaching with local um uh middle school which is an extracurricular i'm doing here so went and for an hour today to their class and taught them some stuff was kind of stressed out before but when got there and afterward it was fine don't think it went very well like for several reasons but not really anything that was my fault or in my control um and it was fine um you know whatever so have kind of neutral thoughts on that and um you know after that studied for little bit procrastinated little but think i'm getting better um and had another little meeting for one of my extracurriculars um which was very low-key had um you know like said very jampacked day but it wasn't as stressful as thought it was going to be um it was it was fine overall slept well last night um and not much coming up um extracurricularly speaking but academics um are definitely piling up and i'm you know need to keep on top of it so that what i'm focusing on now or at least thinking about focusing on 
28,so had pretty good day today would say um semi semi stressful um at times but it was it was good overall um went to classes studied little bit i'm still having issues with procrastination but i've uh documented those struggles plenty of times before so basically the same thing um still procrastinate too much but feel i'm getting better getting on top of things um have noticed that if work isn't urgent as in it due the next day or the day of usually don't do it even though want to do it so it maybe something should change and um kind of excited right now 'cause just found out got um tickets to an event that really wanted to go to um so that cool and yeah excited about that looking forward to that event which is on thursday um with like yeah political figure so it should be cool to go to that um and yeah it was ex it uh exciting and it was good day would say 
29,so another pretty uneventful day today one thing i've been noticing is that um my diet is getting progressively worse which is big problem obviously well it not big problem not to be dramatic but like it problem so i'm going to try to like eat slightly less and healthy eat less sugar maybe don't wanna gain 15 pounds uh freshman year um and yeah had classes today i'm little anxious for some of them just like participating in class can always be nerve-racking but um that was it was fine um am don't know i've just been in was uh kind of irritable today um little bit like towards the end of the day um and just like bad personal like bad attitude um and i've been noticing that i've i've like lately i've just been wanting to be around other people less um it seems like and uh li um that that not good thing don't know i've just i've desired social interactions less 'cause it just like just wanna like don't know i'm getting sick of being here little bit it not big problem and i'm sure it just like my attitude tonight but just feel like i'm kinda sick of being here and i'm sick of being around the people i'm around especially um my roommates 'cause but they're the nicest people so know it it definitely me it not them like i'm the one with the have the problem ga um so shouldn't don't know i'm just getting kind of irritated by being around the same people all the time and just like even even the people in my classes it just like it getting so monotonous and repetitive and they just people just annoy me like don't wanna be around them and they and fixate on them and that causes me don't know don't know it just annoying to me and it like pisses me off and it shouldn't but pe some people just do and um like that think contributing to me having bad attitude and being kinda negative so need to fix that and just like ge-get them outa my mind um so um i'd slept horribly last not horri well not didn't didn't sleep horribly 'cause got enough got like seven hours but was so tired throughout today throughout the day like right from when woke up was exhausted and like could barely get through my first class without falling asleep and then like uh was yeah had to have had cup of coffee which helped little bit but had like lot of academic stuff to do today um and it was so hard to get through it 'cause was just so tired don't know why 'cause haven't been exhausted lately at all like since coming to college i've been pretty good but it just it all hit me today and uh don't know yeah i'm not sure 'cause did get enough sleep but don't so need to worry about sleeping more and like looking in my schedule making sure get eight hours and so i'll try to do that tonight 
30,so had pretty busy day today um but nothing like that unmanageable um slept good last night um got like got eight hours or so what needed to get um i've been feeling kind of sick lately but today felt fine which is good um and just went to some classes um not much to say about that it was kind of i've always got kind of nervous before section [inaudible] of my classes because um just feel like i'm not prepared and like everyone else is much more um knowledgeable and they know what they're talking about lot more than me and they just have background to the subject that don't have at all so they're like able to talk about things that just can't um and really shouldn't be able to like uh in terms of the context of the of the course it not things that we have learned it just prior knowledge that they know so that kind of stresses me out like don't know being automatically behind um and then went to um uh very prominent government figure who came to talk today um at the school and was lucky enough to be able to get into that get ticket to that um and so went to that and that was it was super interesting it was it was very um controversial and there was people protesting in the building um i've never been to anything like it it was just really cool and it um just like reminded me why made the right choice to come to this school um so that was really very interesting and something i'll think about for long time um it was just really cool it was kind of um just wild to be there there was so much happening um and came back to my room and just kind of you know didn't do much and i'll be going to bed since had long long day but um pretty good one 
31,so um had like pretty full day spent like three or four hours um working my on-campus job which is cleaning bathrooms um and did that with friend of mine um and always enjoy doing that just 'cause um it nice to talk to him and um it was it was good very low key um yeah always like doing that don't mind it really um and then went back to my room for while um okay just was on the computer for while and then had dinner with some people for um another extracurricular thing which is writing for the school newspaper um so had like meeting with people about that um and tomorrow have to go interview some people for story i'm writing um which is the first time i'll be doing that so don't know i'm not really nervous but it just like lot to think about and lot to plan and so guess i'm nervous about like the planning for it um but it should be good um and it was nice to to meet to meet other people i'm writing the story with that was cool and then came back to my dorm and um just like kind of went on the computer for while didn't do any homework today or any studying probably should have but should be good um i'll i'll do quite bit tomorrow um hopefully and uh that about it 
32,so had another pretty busy day today um slept well last night um today had to do some interviews for story i'm writing for the school newspaper um which was which was had three interviews and that was it was good it was my first time interviewing people so was kind of nervous but it was good experience and um there were good interactions um and th-then studied for little bit um but keep you know keep finding that am not able to really study until the very last minute on things and so like if it isn't last minute i'm have hard time concentrating so that something have to figure out um tomorrow have um have to finish writing in the paper th-the other story that i'm writing with some people which uh should be uh uh should be good um should be an interesting few hours and lot of work to do so i'm not looking forward to all of that um but that about it 
33,so had another pretty busy day today um um uh like worked just little bit more on wr-writing the article that i'm gonna that um was published today um but this it was published later in the night and uh worked on it early in the morning and like through the afternoon and so that was what spent most of my day on so worked little bit on that independently and then met up with group of people to go over my work and to see what they had done and and like talk about it and stuff like that and then later it got edited and published on the website um uh which is read by quite few people and it'll be published in print tomorrow which is exciting so happy about that um it cool that it all you know finally come together which is cool um and so i'm excited for the future and to write more articles about that and was able to meet lot of new people through the process which was cool and will be able to meet lot of new people um and uh yeah pretty good day procrastinated and didn't do much homework i'm actually behind at this point but i'll try to catch up uh eventually 
34,so today was kind of an exciting day because got my article my first article published in the school newspaper um so just seeing that come together was exciting and then went to teach um an 8th-grade class on civics which is what i'll be doing once week for one hour for the rest of the semester potentially the rest of the year um and was kind of stressed out before that because don't know i'm just having hard time connecting with them and they were totally not interested in listening so it kind of frustrating and i'm like yeah don't know never really know don't enjoy doing it but it'll be good for like future stuff suppose [inaudible] in the past i've really loved this type of stuff it what i've done in high school did ton of like teaching and like tutoring sort of stuff um so guess just have to get the hang of it and get back into the group and i'll i'll like rediscover my passion for it um and then had like another meeting for the school newspaper i'm getting stressed because like my extracurricular requirements are really piling up and like they're getting the time cons the they the time commitment is starting to conflict with like academics which is um concerning and something academics are of course more important than extracurriculars but find myself putting off academics for extracurricular requirements so have to figure that out um and then yeah so i'll we'll have to see about that 
35,so today got off to like not great start because uh slept through one of my lectures intentionally just [laughter] just skipped the class completely so that could sleep because was super tired but ended up getting good amount of sleep which was good um and need to just make sure start going to le to lectures 'cause missed one monday and i've been really good about going to them up until now um and was saying yesterday like my extracurricular requirements were starting to get in the way of school which is not good and just have to be careful not to put more on my plate feel pressured to like join million things and wanna join ton of stuff but just don't have the time right now so i'll just have to wait and focus on academics um uh was writing another story today and have to like go up to people and interview them just randomly um and don't know some of them were like very weird about not wanting to be interviewed and they so they were like rejecting the interview but get like so like upset by it 'cause felt like people were really rejecting wanting to talk to me it was like really it was kind of um don't know it was weird my reaction to it when people would be like oh no don't wanna talk about it um would get like sad and like feel like they were like just saying they didn't wanna talk to me 'cause they don't like me or whatever it was weird don't know and think about that lot and that kinda like put me in bad mood like sad mood for while which is weird to say but whatever and um uh studied or tried to get lot of work done we have super busy day tomorrow so i'm like not looking forward to that having to do more uh school stuff like ton of school stuff and then lot of this um news reporting stuff uh that gonna be long day and am looking forward to for it to be over need to get back on top of things that what i'm worried about um at this point 
36,so had pretty busy day today um had lunch with like an upperclassman that um uh she called like peer advising fellow she uh an uh lunch-breakfast so she like um an upperclassman meant to help freshmen which was cool it was nice to see her um and then um had class and spent another um pretty big chunk of my day trying to interview people for like another story i'm running for the school newspaper with someone else um and it was just so difficult to find someone and there was like lot of rejection so was rejected lot today and it don't know that helps build build thick skin um and then got story published uh that story eventually we managed to put it together um so that was exciting um tomorrow have busy day so i'm gonna try to get as much sleep as possible and um i'm worried i'm falling behind in in class and i'm not like need to start caring so 
37,so um last night like really didn't go as planned and well guess early this morning should say um clicked the button to indicate that was going to sleep um which planned on doing and then ended up seeing um like right before went to sleep ran to the bathroom and when turned on the light ended up seeing cockroach in my room and totally freaked out um went and slept like in in another area in our in our dorm room and spent all day today cleaning my room um like organizing everything like washing everything um throwing away every little bit of trash um hoping don't have to deal with that problem again it caused me ton of anxiety just uh yeah have like the biggest fear of of insects like that it just was like flipping out um and so didn't end up going to sleep last night until like maybe some time around uh 430 maybe um and got up about well about maybe four hours later three or four hours didn't get much sleep and um slept like on hard surface and it wasn't meant to be bed it was like sh it was uh very bad night um and so yeah spent all of today like basically just running around town finding different things that needed to like you know get my dorm together and it was felt like seeing that bug was wake-up call to like get things cleaner um around here and to organize and to like live more disciplined and live um in more disciplined way um it just creeps me out and it really kind of terrifies me just hate it hate there nothing more hate more than bugs like that um so that was really stressful and uh ordered some um stuff off the internet to kill them that'll get here hopefully um at some point tomorrow um but that was basically what did all day had section also for one of my classes which was like you know nothing really to say about that and then had dinner with my roommate and my friend which was nice but um was just exhausted all day long by the uh the the the lack of sleep last night so oh gosh we'll see what happens 
38,so um didn't do much today slept lot last night mean slept for like maybe like like nine hours nine or nine and half hours 'cause [inaudible] the night before last night had had really bad night sleep um and so just today didn't really didn't do too much didn't really do any homework or anything um studied um well no didn't study [or other] and just worked little bit on my on-campus job um and did that with partner and it always nice doing it with him always like don't know can't tell whether he like enjoys me guess uh my company or not and just feel feel like i'm kind of weird around him which don't like yeah do feel like i'm weird around him and don't know and then um came back from that at like 400 um had dinner with my roommate which was fine and um basically went on my computer for while not very productive day um but i'll have to get lot of work done tomorrow 
39,so had pretty um laid-back day today um woke up pretty late slept late but slept well which was good um had lunch with my friend uh one thing i'm worrying about is that have few very um had few have few good friends but i'm worried that my social group isn't large enough and need to meet norm new people and make more friends so that something i'm gonna really think about doing um i'm feeling kind of sick have think cold or something um and uh kind of was lazy today didn't do much worked for two hours um but other than that and then had dinner with the same friends um and so just wanna kinda branch out more um to meet new people and uh not very stressful day either 
40,so really uneventful day today i'm feeling little sick so like don't know it uh just something that happening took long walk which was nice i'm trying to be more fit um had lunch with my roommate and some friends which was nice and then just basically studied or you know was on the internet for the rest of the day didn't do too much um have to catch up with some of my classes um don't have any midterms which is good but i'm still worried about i'm glad don't have any midterms in the near future and i'm just worried about like testing and all that stuff and uh worrying more and more about like what my major is gonna be what wanna do so and then also worrying about like my friendships and uh you know should don't think have should have more friends than should uh like don't know yeah have the thought that most people here have more friends than me which sucks but guess that probably pretty common thought um so maybe i'll try to branch out little bit more 
41,so another pretty uneventful day slept really bad last night um and then woke up and i've been pretty physically active lately um and not eating as much as usually eat i'm trying to lose some weight um and just like be more healthy guess just really tired i'm very tired towards the end of the day um like i've had school off for three days which has been nice but i'm ready to get back into things um i'm just worried about school work and getting on top of things and some mid midterm that have coming up causing me some stress and also have uh feel like the friend group that was in at one point is like falling apart and like uh don't know just the stress of that wish didn't have to deal with but um i'm gonna have to i'm gonna have to make some new friends which is stressful 
42,so had um four-day weekend which was nice but classes started up again today um uh actually i'm worrying lot about like getting everything done that need to get done it like mentoring time so i'm uh hoping i'm just making sure that get like all the requirements in for that and um kinda stressful um you know trying to keep on top of things um talked little bit yesterday about how like my friend group seems to be kind of falling apart need to make more friends so that something have to deal with but kind of just want like break from school at this point i'd really like to to go home for few days uh it not that i'm homesick it like i'm just kind of over this school for right now just wanna go somewhere else for like weekend and recharge um so yeah tomorrow have basically summer day i've been trying to eat more healthy and um exercise which is good i've lost like six pounds in three days just don't know don't really know why but why i've all of sudden like gone on like diet or whatever was wanna eat less just to see if can guess uh it kinda weird don't know 
43,so had another uneventful day today um slept for like an adequate amount of time last night but was extremely tired all day long so don't know why like one one and have low cold too so that might be part of it but like one of the most tired i've ever been so don't know what it is maybe don't know just don't know and um haven't been under all that much stress but do have some midterms coming up need to study for um socially today not much happened was kind of reclusive uh just like you know working on stuff and um had lecture today [inaudible] classes and then worked on an essay for while and um it just not very memorable day overall really you know not much else to say about it 
44,so not much to say about today slept very poorly last night but i'm up late today so don't know uh just during the day felt very tired but at night i'm fine so maybe i'm becoming no-nocturnal or something um i've been kind of eating less lately and exercising more but kind of stopped that today just eating unhealthy again decided i'd rather like be little bit unhealthy and eat food that is good and that i'm passionate about rather than like nasty like salad or whatever and like be healthy like know would just rather have good food you know what mean and so um there that and uh oh like met with some people for one of my extracurriculars today which was nice um he was nice guy yeah it was it was you know uh it was good day overall and just have lot of stuff to catch up on so i'm worried about that 
45,so today was very calm laidback day didn't have class today or anything um so woke up pretty late i've been really tired lately and so slept in quite bit um which is uh what it was good it was what needed um i've been feeling kind of under the weather lately kind of sick which is you know not great but um i'm still [inaudible] procrastinating but should be getting better hopefully um didn't really do much today just cleaned my room little bit and then um went to like meeting for one of my extracurriculars and then hung out with some friends for while um and then like just sat in my room basically talking with my roommate which is nice um yes [sorta] really not much to say about today it was good day and i'm happy and i'm yeah feel kind of uh very positive about this day and you know very overall just very happy [or] you know moderately happy guess 
47,so was like today was extremely tired again i've been i've been sleeping like for the normal i've been sleeping for like eight hours eight-plus hours lately like the other day probably slept like 10 hours on friday night um but i've just been so exhausted and don't know why like to the point where i'm almost like thinking need to go and see the doctor because i'm just so tired all the time like could take nap just could literally sleep all day long like i'm just so exhausted when i'm getting more than enough sleep so that big problem that need to figure out um and also i'm just like so stressed because have so much stuff to do academically and then also i'm like worried that my social life is kind of falling apart and i'm just extremely stressed and like [inaudible] just think wanna go home and like just take break from school for just like five days am suc so stressed have so much to do that i'm basically doing nothing can't concentrate just need to get my life together um and was extremely irritable today like towards the end of the day was just in the worst mood was thinking to myself like oh god you know hate this school i'm gonna drop out or whatever i'm gonna transfer was just in such bad mood and was able to like you know realize how ridiculous was being and like you know took some time to like write some stuff down about just like how was feeling and things that i'm i'm lucky to have and like wh reasons to be positive and so need to work on that but it was just the worst mood it was like such bad day it been really bad weekend actually um and i'm going to my classes with very little prep um which is not good thing obviously but you know don't know we'll see how how life goes 
48,so today was would say pretty good day um had class in the morning and then went to teach my kids not my kids but students in an 8th grade classroom in [redacted] which is what do once week and don't enjoy doing it and don't look forward to it but uh th my um partner for it is nice guy um and it it fine and you know it'll be good for you know just it good experience to have and it'll hopefully be good for my resume and and you know it it something to do don't enjoy it but whatever it not really that stressful um and what else did do oh had really cool event tonight at the institute of politics so was able to hear some really important people speak about world security and um international affairs and saw caroline kennedy actually in the audience which was really cool it was kind of cool altered bit um and then oh shouldn't sorry shouldn't say names um saw former first daughter in the audience which was cool um and then found out that with my 'cause also cover also do reporting with the school newspaper so i'm going to uh probably be able to interview really relatively famous actor through that kind of two-on-one with my other guy that i'm writing the article with so this should be cool um so yeah it good day and and have lot of studying to do which is stressful but it coming along 
49,so today it was good day um there were some things that happened that were kind of maybe not good but i'm positive um slept well went to class which was good um so some major like social things that happened um found out i'm gonna be don't know if talked about this yesterday but i'm gonna be interviewing like one-on-one or two-on-one uh pretty famous celebrity tomorrow um which i'm nervous about but also excited and kind of looking forward to it and it should be like an amazing experience or not well you know very memorable experience it something i'll think about regardless of how it goes so i'm i'm very intrigued by it and need to prepare but will be looking forward to it so that kind of cool and kind of found out more details about that today um and then also like met with some people on my dorm which was cool and then um just like kind of reconnected with an old friend today which is cool um but also found out that one of the people that had been friends with for while since coming here to college like was kind of not um not very nice person and was kind of saying some stuff about me and some of my other friends behind my back and just was like not cool um and so and then like she came up and and sat with us at the table we were sitting at like while we were talking about her which was weird um and so it was just kind of upsetting but don't know how feel about it yet um you know was nice to her when she came and sat down don't know how feel about it but it was just it was it was upsetting and was very worked up about it in the moment um so yeah that kind of sucks just like learning that someone talking about you behind your back but it was good day overall studied quite bit was fairly productive and i'm determined to uh do good sh overall so that about it 
50,so had very eventful good day today um went to class as usual i'm trying to think like didn't really do anything very notable earlier in the day um but was able to sorry i'm tired was able to um later in the day went to uh conversation that very famous celebrity was having at the university and afterward was able to interview him one-on-one in like private room in the back and it was just really cool um just to talk with him and got picture with him which is really cool and so was stressed about that but was more excited than anything and it was like super cool experience it i'm very happy today because of it yeah it was cool um so that was the most exciting thing that happened to me and then went back to the newspaper and brought the article and that all came good it came out good um and now i'm i'm back in my room and was studying for while i'm gonna go to bed so it was an eventful day and and good one 
51,so not much to talk about today um was in really bad mood and i'm just worrying lot about uh the midterms have coming up all the the tests the studying have to do too have huge papers and also i'm worried about like social things and like making enough friends and keeping the friends have and you know just typical stuff like that i'm really i'm extremely stressed out have like well don't know if i'm extremely stressed out but i'm very stressed out get like rash on my neck when am stressed um and that rash isn't has made its appearance so that sucks but um yeah it just not been good day i've been in really kind of hateful mood and don't know i'm just kind of in funk and hopefully tomorrow um i'll be productive and you know think was productive today but hopefully tomorrow i'll just have um you know better mindset and ready to be productive and you know problem-solving and just better outlook 
