doc_id,text
18,today did not go very well woke up pretty late and didn't really get much done because i've been pretty upset about my grandmother being in the hospital and my roommate and my friend didn't understand that and stuff that was mad at them and even after explained they was very sympathetic and just sort of wanted to do their own thing um and tried to go out with them tonight after got off from work because really felt better after working for two hours and like sort of exhausting myself and so we went to sort of party but they just didn't wanna keep doing they and sort of forced me along with what they wanted to do um which is fine but also not what had in mind and sort of like talked over me so can't really talk to other people because they manipulated the situation which sounds bad to say but that what they seems like they was doing so overall i'm like pretty upset and i'm pretty stressed out because have [inaudible] exam this week and i'm really not prepared and really didn't get any of my homework done because i've been upset about the stuff going on at home and the stuff with my roommate so ended up leaving [inaudible] ended up going to movie too because they wanted to see some guys they liked so they [inaudible] with them but didn't wanna do they so ended up leaving and talking to my mom and my sister for while and then deciding to go to urgent health services which don't know what exactly i'm gonna tell them but at least something will help just don't wanna keep getting upset and crying and they hard because feel like can't be in my own room since have roommate but i'll talk to people at health services and see how they go so hopefully it'll end up getting better 
19,today overall went really well woke up pretty late and [inaudible] 'cause had trouble sleeping last night but was able to spend the day relaxing still got to watch movie with friends and we ordered some pizza and had some other snacks needed to run to the store to get few things needed lot of school supplies and then was able to work on my homework for while 'cause had kind of lot but it fairly easy to understand and was able to get help on the stuff that didn't understand and so hopefully i'll get all that done not too late and still have little bit of time to relax um also felt lot better today because heard that my grandmother was able to go home from the hospital so that was good and talked to lot of my family members back home and my older sisters who are also off at school and we talked about all going home for thanksgiving which would be nice um other than that i'm pretty sore from work um because haven't been able to see chiropractor but hopefully will have time this week some time to schedule to be able to go and then i'll definitely feel better after that and think it could be next weekend uh some of my friends and are gonna go shopping for winter clothes because hopefully it will be getting colder soon and other than that the only things i'm really worried about are the test that have on wednesday but should have enough time to prepare for it between tomorrow and tuesday so we'll see how it go 
20,today was really easy didn't get too much sleep last night but still was awake enough to participate in class and do pretty well um so just went to my class and got my work done and had time to start on some homework that due later in the week and had little bit of time to study for my test on wednesday and plan to study for while tomorrow in preparation for that same test um had meeting with my professor about math which felt was really helpful to making sure that i'm preparing well for the upcoming assignments and for the algebra gateway retake so that went really well um finally got around to getting some of my reading done [just] for for my other class and should be getting that back [with] some grades later in the week which should give me better idea about my standing and how well i'm doing in my class so far have few other assignments that are also gonna be due this week but hopefully after the test on wednesday i'll have plenty of time to work on them um do have two work shifts that i'm not too excited about but i'll get them done and they'll probably take like two hours each so won't be too bad and one will be good amount of money and other than that need to set up meeting with my academic advisor and really need to set up meeting with huhs to see about going to chiropractor so we'll see how the week goes 
21,today woke up late so thought about skipping class but in the end got ready and went but it was worth it because needed to take notes of the material to be prepared fully during the week um after class had to sneak off to my room and started doing some homework um and was really was really bit worried about test that have tomorrow because haven't really had time to study for it over the weekend sort of lot of drama [inaudible] so really didn't get much studying done and then yesterday had some other stuff that had to do so couldn't study for it then and then today tried to study for it in all of my free time but got lot of information from the people back home which took bigger portion of my day and had to leave to do few other things for some different class and there was also some more drama with my roommate and it was her sort of interrupting while i'm trying to study and things like that that make it more difficult for me to focus and actually get it done so feel pretty unprepared for the exam but i'm just gonna go to bed and try and get good night sleep and do the best that can on the exam tomorrow it is the first exam so should be able to do better later in the semester or try and make up for it if don't do so well tomorrow um and maybe next time i'll take more time [inaudible] the office hours or do do the exam prep sessions so we'll just have to see in the end how it go so the rest of the week is looking pretty busy as well 
22,today overall has been all right woke up little bit late so didn't has as much time to get ready for my exam as wanted um the exam overall went okay but do wish had studied little bit more because there was one problem specifically that hadn't had time to look over so i'm pretty sure didn't do it correctly um but guess we'll just see how it goes and it is only the first test so hopefully it will still work out okay um managed to get quite bit of my homework done because has long work shift tomorrow so wanted to make sure finished it [inaudible] so i've spent the majority of my day doing homework and it was pretty nice because now feel lot less stressed about tomorrow um also managed to actually goes to the dining hall for lunch and dinner so made sure to eat good meal and i've had time to hang out with my friends as well um probably gonna stay up little bit later to watch show together but it shouldn't be too bad 'cause can sleep in little bit later 'cause don't has class right away in the morning um so i'll see how it goes i'm also going to see my counsellor tomorrow so that should hopefully help me feel better about some things going into this weekend because still has quite few responsibilities so and heard little bit from people back home today but not as much as would has liked to they're still being really supportive and my sister will be flying up here in like 10 day so i'll get to see her and spend some time with her which should help quite bit so 
23,today was definitely busy day um woke up on time to get ready and go to class but was little frustrated um just because of how my roommate woke me up um class went just fine and had section and everything that went well got good grade back so was pretty happy about that um was little bit frustrated um just because won't know about some other grade until tomorrow and i'm really worried about them and then was so stressed out that ended up missing doctor appointment that had so had to reschedule it for next week and had really long work shift that ended up working from 630 to 1130 and coming back finishing my homework then just staying up for bit to shower and unwind so i'm going to be pretty late but don't have too many class tomorrow just have lot of appointment and things that have to get done tomorrow and saturday but i'm planning also for downtime to relax on saturday as well going to game with my friends um and today was good because talked to some new people and went to dinner with new friends so sort of changed my routine which was nice to have some different people to talk to um probably also need to clean bunch this weekend because my room is pretty messy but we'll see how it go 
24,today went fairly well was little bit stressed out about test that didn't do as well as i'd like to on but also got another assignment back from another class that scored much better on than thought would which sort of brightened my day and had meeting with my academic adviser and he really helped me to see that the one bad test grade doesn't really matter that much because can make it up and it wasn't even that bad it was just that felt poorly about it um also had meeting to go check in for [inaudible] and that went really well and then had meeting with [inaudible] so not chiropractor so she gave me some tips and then referred me to physical therapy but won't be able to go until like the 16th so might try and get another appointment with some actual chiropractor for sooner than that um i'm pretty sore doesn't feel too well because i've had too many work shifts which i'm gonna have to do two work shifts tomorrow morning um and also wanna go to the game with some friends so we'll see how that go because have to get everything done between 800 and before 1200 since the game at 1200 and so guess if doesn't finish my work in time i'll just have to go to the game late so i'll be getting up pretty early but tonight i'll be relaxing with friends and we got some food to eat so it should be really nice 
25,today was okay woke up and had an early shift with work um wasn't feeling too well 'cause fell on an stairs the other day so my other job they let me just take this week off um sent message to my healthcare provider to see about going to see chiropractor so can hopefully get that taken care of so that they will be easier to walk around and make they to classes all week long have quite few assignments over the weekend but really didn't get any of them done today spent part of the day working and spent part of the day at the game and then spent the rest of the day pretty much cleaning my room and then going to the birthday party of friend which was all right but pretty stressful just 'cause they was very social environment and my roommate and aren't exactly getting along um so they does an stuff that make me feel really anxious and out of place which made they worse but for bit was separated and got to talk to few other people in my [entryway] which was nice and then left early to come back to my room and have an alone time to sort of destress tomorrow i'm planning on getting up early and just focusing on homework for while but i'm really looking forward to this weekend 'cause my sister will be coming and so hopefully it'll be better 
26,today slept in late and spent most of the day by myself my roommate wanted to go do few things but really just felt like being alone um didn't really feel like doing much work so just worked on art for while to help myself relax [finished] some some assignments um and then toward the end of the evening actually did my work and got quite bit of it done was able to concentrate so well because spent most the day alone didn't have any other distractions in the room with me my week is looking pretty busy um tomorrow in particular my [inaudible] full and have some upcoming exam thursday night but feel like i'm pretty well prepared for it uh i'll but i'll have to drop shift at work in order to be able to take it so hopefully my manager gets back to me about that sometime soon because i'll need to know um other than that i'm really looking forward to this weekend because my sister is coming to visit but i'm not looking forward to friday 'cause have major assignments due and i'm still really not sure how to start it so i'll probably gets that started tuesday evening and just see how it go from there have few other assignments due this week but nothing as major as the one that due friday so we is trying to [inaudible] that one my priority and hopefully the other assignments won't take me too long 
27,today woke up on time and made it to all of my classes which were pretty much just what expected um kind of [have] lot of assignments due this week but i've been keeping up with it okay today didn't really get much done because have so many classes that it makes me really not feel like doing any work even had to start another classes today were the first meeting that lasted an hour and it give me two more hour of work outside of classes which means i'll be pretty busy have work friday night and saturday morning and i'm planning on working tomorrow for my other job have test on thursday but feel like i'm pretty ready for it um today were nice 'cause went to lunch with an different people from my entryway that don't normally hang out with um it went fine and then had classes and friend from the that classes that went to and made plans to go and get lunch together on wednesday so it'll be someone else to hang out with as well and went to counseling today which were really nice i'm going back again on thursday so hopefully that'll help and were really glad 'cause got to talk on the phone with someone from back home for while so we'll see how everything go 
28,this morning woke up on time to even go get breakfast [before] class so it started out better than it usually does um my day was fairly busy almost forgot had an evening class but then remembered and still managed to make it on time was little bit out of it and i've just sort of been depressed so really wasn't able to does my homework and my roommate kind of made that worse and complained about me not spending time with them so instead of doing my homework decided to spend time with my roommate which resulted in me not finishing my homework until 300 in the morning and going to bed late because have an 800 am class so [inaudible] right now and know that i'm gonna have to work really hard tomorrow to make up for it since i've quite few assignments due this week and still have test um thursday evening that i'm not really ready for but think think it should still be all right even if don't study as much as wanted to managed to work an today which was really nice and thursday have an appointment with my counselor which should be good and my sister coming this weekend so hopefully the week will start looking up just need to actually go to bed on time so we'll see 
29,today was difficult ended up waking up almost late for my class um but still managed to get there on time and class went alright thought about skipping one 'cause was really tired but went anyway and then later came back and napped and then managed to get to my other class in time and then spent the after the afternoon by myself which was nice but at the same time feel like i've sorta gotten more down and haven't been focused on [inaudible] really fully doing my homework or pay attention in class which is bad because this week is pretty busy but think [inaudible] helping [inaudible] with my roommate [inaudible] making it worse because when [inaudible] it makes me not wanna do my work and it constantly want to do other things like watch tv when really need to be concentrating it makes it hard for me to focus um i'm going to counseling tomorrow so that should help but i'm just [inaudible] really anxious and depressed so we'll see i'm really hoping that my sister coming this week it'll help and talked to my grandmother on the phone today for bit which was nice but then was super more stressed from home from my mom with some trouble that been going on with my dad and my brother so overall i'm pretty stressed out and i'm thinking about going to bed without finishing my work and was trying to get it done tomorrow before have to go to class so i'm gonna see how it go and hopefully can go to bed sometime soon 'cause my roommate currently in there watching show so we'll see how long it takes before i'm able to go to sleep 
30,today was all right um didn't really get enough sleep again so was kinda falling asleep in class but it turned out okay and was happy because got like good grade on paper um got lot of stuff due uh tomorrow which is why stayed up so late tonight and didn't even finish it all and so i'm just gonna email one of my tfs and the other one is not due until 900 pm tomorrow so hopefully i'll find some time to finish it i'm worried about getting up on time for class but know that can probably drag myself there on time so it should be okay overall um [inaudible] this evening which didn't go as well as wanted it to but definitely better than the last one um just have to get through tomorrow and then i'll have the weekend so should be able to relax little bit and have doctor appointment about going to see chiropractor so [inaudible] definitely help me with my overall stress and should [hem] me help me start feeling lot better uh physically as well as mentally so we'll see how it go 
31,this morning woke up and didn't feel too well so went back to sleep and ended up sleeping through all of my classes um which was unfortunate but went to the doctor and got note so it should work out just fine where can get grades and things missed excused and also have friends in all of the classes that can give me the note that missed and things like that um did spend the day doing some homework and then had actual work later in the evening so still felt pretty productive after went to the doctor and got referral to some actual chiropractor so hopefully can go sometime next week because called this evening but it didn't call me back um we'll see and have pre-midterm next week which i'm little bit worried for but there study session that can go to with some friends so should just be able to do that to prepare for it and other than that don't really have any major assignments that are due so should turn out just fine 
32,today had shift of work so woke up pretty early um it was kinda difficult because it was raining and there was quite few people out in the yard still um but managed to make it through uh after that basically spent the day cleaning up my room and trying to get some stuff organized and taking shower um and then later my sister came in and we went to concert together which was really nice but i'm still having some issues with my roommate don't know she just been acting weird and i'm really stressed about school stuff so don't wanna deal with [personal] issues but still managed to relax at the concert 'cause had really awesome time it really made me feel great and tomorrow i'm gonna get up early know have lot of work to do so already have plans to work with some entryway mates and to go shopping with another friend so hopefully can get quite few things done and then be ready for the week which is gonna be pretty busy have quiz on monday and test on tuesday so we'll see how everything go 
33,today overall didn't go too well um woke up pretty late and spent the whole day trying to do homework but really couldn't focus and get any of it done and ended up getting some news from home that made me pretty upset so was just trying to avoid being upset um cleaned few things up tried to relax little bit but i'm really behind on my school work so had to email some of my tfs and try to [inaudible] few friends and in the end went to go and talk to my proctor about some stuff that been going on lately and it said that it was gonna forward the information to [inaudible] and that she could contact my teachers and everything and sort of let them know what going on also really need to go to the chiropractor but haven't heard back from them um so i'll be calling again tomorrow to try and set up some appointment for some time this week and hopefully they're resolved and also have two work shifts this week which shouldn't be too bad overall and have quiz tomorrow that i'm pretty worried about i'm not really sure how it gonna go and then have test on tuesday that i'm also really worried about so i'll just have to see how everything turns out but looks this week will be pretty busy am planning on going to get [inaudible] from the bureau of study counsel so hopefully that'll help with some of my class anxiety 
34,today overall was pretty good woke up on time made it to all of my classes had [inaudible] so it went lot better than expected it to [firstly] because part of it was group portion and got to collab with other people in the classes that have similar ideas to me which was really nice um was little unprepared for my lab but think went through fine and managed to get some help on the [inaudible] which means there one less thing to prepare later in the week have test tomorrow i'm definitely not super prepared for it but only have one classes tomorrow so should have plenty of time to study in different [inaudible] also managed to make some appointment with my chiropractor so should go do that thursday which should definitely help me start to feel better thursday is [inaudible] busy and this weekend shouldn't be that busy but not too bad especially since we have long weekend which will be really nice too so week is pretty much looking up 
35,today was fine overall woke up late but still managed to make it to class on time um went over few things have quite few things to do by thursday but it shouldn't be too difficult 'cause also finished some assignments early have two workshops this week which should be okay and also have two appointments at the doctor this week which will be nice 'cause really need to go to the chiropractor today was so sore and didn't want to get out of bed but still did went to class and took my exam it went fine not as well as wanted it to but just wanted to get [inaudible] on it to get passing grade better um other than that finished my homework pretty early so got to spend some time relaxing with friends from the study group which was nice we ran into few other people so um overall it was pretty good day and the rest of the week is looking mild-busy not too bad have work thursday friday and saturday i'll probably go shopping on sunday and we have monday off which really monday to relax as well 
36,today woke up and felt too sick to make it to class so skipped my first class and it recorded and can just rewatch the lecture later managed to make it to my second class and my third class um and came back and relaxed between both times and put ice on my back uh then went to my last class and when came home did some work and then fell asleep and slept for about three hours and woke up not feeling too great but still managed to get some homework done but ended up staying up way too late 'cause couldn't feel good didn't feel good and really felt like couldn't concentrate on my homework because my head hurt so bad but i'm going to the doctor tomorrow so i'm gonna finish up the assignments that have due tomorrow and then hopefully after see the doctor it'll be better my roommate also having some people coming to stay with us but it only for night and i'll be gone most of the day tomorrow so it should end up being all right other than that i'm really glad it long weekend so that can get some stuff done have quite bit of reading to catch up on so we'll see how it goes 
37,today woke up on time went to my classes um felt like they went pretty well was had chiropractic appointment which was okay and definitely felt better after going to they didn't have headache anymore but then was late to my counseling appointment which wasn't good 'cause won't be able to see her for another two weeks and i've definitely been more emotional lately and have lot more going on think i've missed few classes and things like that but am getting tutor so hopefully that will help uh there some drama back home heard from friend who having really tough time but was really glad that they reached out to me because care about her lot so even if have lot going on i'd still wanna be able to be there for her um we have some people staying in my room visiting but they not too bad and they'll be leaving tomorrow and i'll be busy basically all day long so won't [have to deal with them] much had really tough work shift so i'm definitely physically exhausted and emotionally exhausted so i'm really glad they the weekend and i'm really glad we have long weekend holiday so hopefully i'll be able to actually like catch up on some reading and get some shopping and stuff done with friend so 
38,today woke up on time for my class um [inaudible] managed to make it all to all of my class was pretty tired though so after finished took nap and was supposed to make it to work but didn't so i'll just do my hours tomorrow instead um stayed up way too late 'cause we had friend over 'cause have an early work shift tomorrow but think it was still okay um had an okay time with the friend and everything but i'm still having an issues overall and won't be able to go back to counseling for two weeks um so we'll just have to see how it go but did reach out to an of my family and sort of talked through an of the issues with them which definitely helps little bit and went to get an shopping done that i've been meaning to get done which was really glad about uh have quite bit of homework and reading to do over this weekend but it also long weekend which should helps and i'm meeting with tutor tomorrow for the math and should be getting science tutor sometime soon so that should definitely helps me catch up and feel more on top of my studies so should be all right 
39,today was all right went and worked both jobs um spent quite bit of time doing my homework and also got to relax little bit because no one was home we was gonna have party night but then we didn't so i'm just spending some time in my room working on art which is really relaxing um met with the math tutor and that went really well got my psat done so was happy about that but then later got my pre-mid-term grade back and it wasn't as great as wanted it to be which was sad but can do corrections and make better grade and now i'll be working with the tutor so hopefully i'll do better in the future and tomorrow i'm planning on getting up pretty early and going shopping with friend so that should be pretty nice other than that um talked to some of my family back home because i've been pretty upset about my cousin and few other things and it helped especially since won't be able to go to my counselor for two weeks so talking to people at home really helps um but also got to talk to my friend that haven't spoken to since basically since left home and moved here so that was really fun and we made plans to hang out over christmas break when we're both home um and talked about some of my other friend so hopefully we'll all get together think really can't wait for break to be able to see everyone again back home and take some time with the friend that i'm i'm used to and i'm close with so 
40,today was fine um slept way too late last night so woke up kind of late this morning and spent basically the entire day out shopping with friend of mine um spent little bit more money than wanted to it was all basically essential stuff so feel okay about it still um was pretty tired from all of that so came back slept for bit then did laundry which was frustrating because the dryer broke so my clothes didn't get dry so had to hang them all over my room um then spent the rest of the evening with my friend and we watched some scary movies which kind of freaked me out and then my roommate got back home way later and was sort of weird about it but didn't really [inaudible] and then um another friend was nice enough to come over and hang out with me so we ended up staying up too late again and have quite bit of homework need to get done and i'm pretty upset about the grade on my um pre-midterm but my teacher emailed me about meeting and trying to go over the problems so i'll do that and then we're gonna try and arrange to meet with my um tutor because she should be able to help me with some of it as well so hopefully it'll turn out all right 
41,today basically just stayed in my room all day working on homework um got to sleep in little bit which was nice and my [inaudible] just checked in to see how was doing talked to some friends from back home and some family members from back home which was pretty nice um other than that am little worried about the week it pretty busy have lot of appointments and just realized double-booked some time next week so have to try and get that sorted i'm only working two shifts for one of my jobs which isn't too bad so i'm [inaudible] don't have to cover anything and other than that i'd really like to have monday off because it like don't know more time to relax and should have focused on homework little more but it won't be too hard to catch up during the week uh i'll just be pretty busy so i'll see how it goes i'm planning on getting up pretty early tomorrow um so can turn in my homework before going to class [hopefully] i'll make it on time to turn in my homework after class so it not too big deal so it should turn out all right 
42,today went really well was on time to class was able to talk to one of the guys from my class about my presentation so felt pretty good about that thought it was gonna be really bad but hope not so just have to wait on that one longer went to the chiropractor and the doctor see is really awesome we talked for while and she gave me some tips on how to stay in better shape um and my back and everything feels lot better today um got to talk to my grandmother on the phone for while which was really nice and did stay up little bit too late doing homework but it just because i'm worried about presentation have on thursday i'm meeting with the tutor for the class tomorrow though so it should turn out all right um class today was really interesting and tomorrow have some early class that i'm not too excited about but it shouldn't be too bad also got to work with my math tutor today which helped lot and got set up with my science tutor which i'm excited about because feels like i'll start doing lot better in both of that class once begin meeting with the tutor so overall it been going pretty well and actually went out to dinner um for the first time in while to [inaudible] normally just stay in my room and eat so that was nice as well 
