doc_id,text
13,this morning finally woke up in my own bed [laughter] um and just went to breakfast and went to my first class which was really in-interesting um and just kinda went through the day and it was it was fine like breakfast was good and lunch was good 'cause was talking um to this guy and everything and it was great um and then after had class just went to lunch and hung out with some friends and then went to the gym 'cause even though my foot is all messed up 'cause of the tendonitis need to be exercising so went and lis lifted some weights for 45 minutes um took shower and then went and did some work and was really lucky that got most if not all of my work done before the evening festivities began so went and dropped off my pset for one of my class and then came back and did some more work and then went to dinner it was kind of late dinner but came back and started to hang out and the apartment was empty except for me and this guy and like nothing happened but it was really really nice um and we started we was watching netflix and now there people around and we're gonna see what gonna happen um it just like day-by-day kinda thing and we'll see how it goes feel really bad had ice cream even though said this week was gonna be no-carb week and i'm really upset because ice cream isn't like good carb that you should be eating and it not that think i'm fat it just that need to be having more discipline because at home have lot more discipline and it just like frustrating should know should be more disciplined than am right now and it working it i'm gonna try it again today it was slip-up but will make it better it just kinda worries me because used to have so much self-control and now don't and it frustrating me but i'm working on it so think it should be fine need to just tell myself in the moment that shouldn't do it and reinforce it and all that kinda thing so hopefully it'll be better tomorrow 
15,slept really well last night but woke up early which was annoying um but had enough time to get through all my classes today and almost kind of fell asleep in my linguistics classes even though had enough energy don't know why think it because didn't have coffee and then went to spanish which was good and had lunch with some friends and went to the gym which was really good use of my time and felt really good and then had to change immediately and go to the go to classes for section and didn't get out of classes until like 600 and then went to dinner and had too much food that shouldn't of eaten well didn't have too much but didn't have the right kind of food so now feel really guilty and then had s'mores at study break which felt really bad about um and did was really productive got work done figured out how to do something in chem all by myself which is really really nice and now i'm just relaxing and hanging around and hoping that get to watch netflix with this guy but we'll see he not getting the hint so yeah um it was fine day just have to plan my weekend and plan my stuff out and see how it go so think everything going well so far thought was drowning underneath the amount of work and stuff like that had to do but i'm actually feeling pretty good so it fine 
16,woke up this morning after six hours of sleep and wasn't that tired which was really nice um and just kind of just went to cleaned my room which was really satisfying 'cause it was mess and now i'm little bit less stressed and went to breakfast and hung around little bit before my first class which didn't really put me to sleep but kept looking at the clock 'cause just didn't really want to be there um and then went and grabbed lunch but didn't really have any even much of an appetite felt really nauseous actually so had little bit and stopped um then went to class waited for office hours to start went to office hours and knocked out most of my pset which was great because was so stressed out about it um because chemistry stresses me out and was worried that wasn't going to be able to finish or figure it out and my tf kind of guided me through which was really really nice um and then after that had to run all the way to my other section section for different class um 'cause that have started now [anyway] just that was just kind of like waiting for it to end 'cause it ended at 500 and was exhausted by then had to go to staples um to get something and it didn't have the thing that want even though bought the thing bought for another for friend so had to go to different store and by that time was walking like god knows how many miles and my foot was killing me when got back so had to sit down and it not really entirely better but i'm just gonna wear shoes tomorrow and see how it go 'cause need to ease it back into moving like normal foot right now finished my lab for one of my class and now i'm just hanging out with friend 'cause it friend birthday tonight and we're all having chicken masala and maybe cake don't knows we'll see it been good day 
17,today [inaudible] got out of bed around 930 which was bit late um but made it to breakfast on time and still had time for my 11 o'clock class which went to and then rushed straight to the gym and then to my friend place to do some pset review at which point went to office hours for chem because i'm not great at chem and need to fix that and was there until literally 600 working with friend finish finished early but just stayed and did some work for something else and hung out and then went to dinner ran through the pouring rain with my favorite boots on and hope it didn't get wrecked um and then went to dinner and came back to my friend apartment and now we're just staying here trying to work so some people are getting ice cream and popcorn and we're waiting for them to come back so we can start movie night movie number movie number one out of three or four we'll see how many we get to and yeah it been pretty good day um i'm not as stressed as was because now finished some work and now can start other things um i'm in good place right now it i'm kind of worried that need to put in more work for certain things and i've just kind of acknowledged that um you know college isn't just parties and hanging out um and i'm balancing everything pretty well so far and if it get worse i'll just have to adjust and we'll see how it goes but right now it really really good 
18,today got out of bed around 1000 um 'cause was just really really late and went to go get haircut with my friend and we waited like half an hour 'cause it barber shop and it don't take reservations um and the lady just cut my hair in 20 minutes and it is amazing because it was only 20 bucks whereas usually spent 80 for haircut and it blow dry and it do everything fancy this was just really simple and really nice and love the way my hair looks now um and then walked back and we had we went and grabbed an coffee and then we went to the dining hall and had lunch brunch and she didn't have anything 'cause she an upper [class where] she not allowed to eat in the dining hall um and then went and just did an homework had lot to do so went and started it and then friend came over and we hung out until went to an interview for my extra curriculars um and then went to went downtown 'cause needed to buy rain jacket and pair of leggings and went around to few stores and didn't price compare but just wanted to see how different things fit so bought something fro got rain jacket from [inaudible] and [inaudible] and then got pair of leggings and rode the bus back and hate the bus 'cause it so crowded at least [inaudible] like it just configured better um and then went to squad headquarters and hung out and did an work and then went to grab dinner and did an more work and talked to my best friend on the phone she at different college in different country same timezone so we're lucky but ended up facetiming her and then in the middle of my facetime three friend two friend showed up super super drunk and now we're trying to take care of her and hope that they'll be okay um it will be okay but they're just very drunk and need attention so we're working on that right now 
19,um last night went to bed around 300 and woke up around 800-ish so five hours of sleep and feel like got more um couldn't really concentrate on my work um got started doing work around o'clock and then worked until 1130 but didn't really wasn't super super productive um and went to brunch slash lunch because skipped breakfast and then went back to work and took some more linguistics notes for two hours which took forever and then did some relaxation and did my spanish book and had like really close heart-to-heart conversation with one of my best friends and told him about like how i'm stressed about everything and how i'm like really anxious about um this paper this spanish paper and my extracurriculars and not knowing whether or not i'm gonna get into things and just hoping that do and hoping that have enough stuff to do and also my foot and like dancing but then finished my laundry we got locked out of the common room so we had to like wait for the for [redacted] to come um and went and finished my laundry and then went to dinner and then went to meeting um for some extracurriculars and feel little bit better about it now and then came back and did my work and don't feel terrible about my upcoming chemistry test but don't feel great so we'll see how it goes and then had more spanish readings to do because it decided to send out more readings the night before class and still don't understand the poem because it don't make sense in english either but that fine and now i'm just kind of relaxing little bit and resting my eyes and working on some extracurriculars application 
20,today woke up around 815 and had to tell [redacted] to get up my had to tell the guy that i'm into slash the guy i'm not with th-that thing now um had to tell him to wake up 'cause he was still asleep so he left at like right before like uh 10 minutes before 900 had to rush to get ready and then had breakfast while helped another friend with his set and then went to linguis to my linguistics class and tried not to fall asleep and then went to spanish which was also which was better than anticipated it to be because thought was not doing that not doing so well but it turns out that it was pretty interesting class 'cause actually put more effort into doing it um and then went to lunch but wasn't feeling too great so had only had normal-size bowl of salad but just couldn't finish my nectarine and didn't felt like was gonna throw up so went all the way back to my dorm and laid down for little bit and closed my eyes for five minutes so it was kind of like little mini nap and then went to the doctor to see how my tendonitis is going so went have to have to call tomorrow to do pt to see if can schedule something for pt um then met someone from the summer school so [inaudible] talking about doing little not project but like some sort of marketing outreach thing together um and then because was in the building went to this place where wanna get my ear pierced from and kind of like went back and forth about it and was like really nervous but ended up doing it anyway so have paid and can't get refund so have to do it this saturday my friend who goes to school in another state is coming up that day and she gonna do hers too although not at the same time because it really weird thing he won't let you make appointments over the phone um 'cause he need id and everything so um but hopefully she'll get be able to schedule it in we was gonna goes to the football game but now we're not going to think we're just gonna hang out all of the day and like talk and chill and hopefully get out ear pierced mean mine is definitely gonna be thing hope sh hers is too because we both want to do it um and then went and hung out with friend in his dorm and did some work while he and another friend did stuff for integrals and then went to the chem review session but then left early 'cause was really cold and wanted to take shower and had banana and like three-quarters of cupcake in the cafeteria and then threw that out um and then came back showered washed my hair and then went to i'm at my friend house right now and did some work was productive and then played mario kart and had some mcdonald cookies which shouldn't have had but did anyway and it no wonder that my skin is not looking as amazing as it used to because i'm not eating just salad anymore it fine um it something that should be worried about but i'm not as worried as could be and will have to be worried about that because it not good i'm gonna goes to the gym tomorrow if have time will find the time have to do this thing for chem which is really annoying so i'm probably gonna leave in few minutes and see how the rest of the night goes 
21,today woke up at my usual time and hung around little bit before went to breakfast and then had breakfast and did some work and got some stuff done applied for [inaudible] and called the box office so can get tickets and go to the football game this weekend with my friend who coming up from her college um and then went to uh class participated in that class which was [inaudible] class so that was good thing did um then went to lunch didn't have that much 'cause wasn't feeling great again and then went to ls1a and kind of followed what was going on but not really was bit tired it was cold in there 'cause the science center is so cold all the time um it very wherever my class is it very cold all the time and then after that went to meeting with my advisor which was really nice talked to her for little bit and you know she just gave me some we talked about concentrations and stuff like that how i'm thinking of changing mine and then just texted my friend and was like yo let do the exam for chem right now 'cause don't feel like doing it at 500 so she came over we did it and it actually turned out that got perfect score on the stuff that know can get perfect score on the other stuff is like write and stuff and just going to have to wait for the tas to grade everything um which was good so then had like second wind and did some thesis writing and then went to dinner and had some fun went to office hours for club i'm trying to comp um and then went to thing with my [inaudible] that was about speaking about mental health and then went to ballroom class for the first time which is really nice and i'm gonna go and buy shoes this weekend and also do three hours of class this weekend which is gonna be really really fun because haven't done it in while and i'm so excited to start so hope make the comp the competition on no- october 8th but we will see 
22,today didn't get out of bed until really late which meant that was late for breakfast which was fine just wolfed it down and then ran to my class and almost fell asleep in parts which is not good even though got more sleep last night than have been getting in previous night um and then went to another class and thank god was done at noon because went and got my watch changed um and then went to lunch and did some work in my room and relaxed little bit did my nails wanted to like de-stress um and then went to my section for one of my class it was only some hour and half 'cause we didn't have lab and then after that went with some friends to [inaudible] and we took food home as parts of tupperware thing 'cause we didn't wanna leave the apartment later 'cause we was doing work uh then headed back and finished few psets well psets have some questions about it but finished psets submitted some application for some extracurricular got into some extracurricular which i'm really really happy about and did some other work so i've mostly gotten done gotten done most of what need to get done um it just matter of getting making it through tomorrow 'cause tomorrow gonna be like really long have back-to-back class and section and there no time for lunch so [i needed] to bring my tupperware tomorrow or just not eat we'll see um and then it gonna be good rest of the week my friends coming over on saturday for football game and then we're gonna hang out and it gonna be really really fun so we'll see how the week goes and finishes off 
23,so today slept in little bit more which was pretty nice and wasn't late for breakfast because had an 1100 am class which was also very nice um except today was my really long day 'cause had class from 1100 to 1200 and then section from 1200 to 100 and then another class from 100 to 230 and then had to go to office hours for one class until 300 and then from office hours again from 300 to 400 for different class so that means that had no lunchtime and all had was an smarties that had during one of my class around like 230 um so had to skip lunch which is fine feel fine didn't wasn't super hungry by dinnertime and just had like normal meal and if anything overate in the evening but like feel fine um everything like coming together like i'm putting off doing an things because don't really want to do like my paper or my article but will end up doing them anyway will you know get it together um yesterday got an email from one of the organizations that wanted to join that got in which is really really great and submitted another application last night which was also good so i'm hoping that hear back from them and that everything go well because really really want the position i'm thinking of dropping this article-writing things 'cause i'm not really feeling too keen on it and it not like it lot of work but just tedious and annoying um and social life is good i'm seeing my friend this weekend at the the football game and then we're gonna all hang out together and meet with the squad and i'm having good time in general uh the guy that i'm into is not the guy that i'm going out with which is also really nice and it just it been fun i'm enjoying myself budgeting time doing things sometimes being stressed sometimes not but that how it is like it up and downs so don't mind 
