doc_id,text
20,today started off early with me waking up at 530 in the morning for um 700 am practice which think actually kickstarted my day on good note uh noticed had i'd say normal amount of energy even though woke up earlier um but was noticeably more positive and i'd say more personable today even had somebody comment on uh me being in uh good mood which was uh didn't mean always try to be as positive as can but didn't think that waking up at 530 would help that um with that said um after dinner was pretty tired and uh didn't have as much energy as wanted to get some work done but that work isn't due till the end of the week so it no problem during the day uh spent lot of time uh at baseball both in the morning and afternoon with class in between and then did homework after class um so it was really uh bookend my day was bookended with the baseball activity with uh school work in between 
21,today started off on good note with good night sleep felt well-rested then went and got breakfast and had good amount of time before my first class and didn't have ton of work to get done so the work that did have to do or uh yeah that due tomorrow just kinda took it slow and wasn't particularly like determined to get it done very quickly or um anything like that which guess is noteworthy then had ton of class two sections back to back and then class an hour-and-a-half lecture right after that so had tw three and half hours of class in row right over lunch so made peanut butter and jelly and ate that during class during lecture but then ran to lunch and got the tail-end of lunch and sat down with somebody who met um before but never really chatted with and so we had good conversation with him and the other kid he was sitting with so it was fun um to get to know that two guys then had good good lift uh with the team and then went back to back to uh dinner with my with the team uh when got back to the dorm uh my roommate wasn't um in the best mood because he um got an bad news today but th think did my best to try and help him through that situation and just talk to him about it nothing awful awful but uh definitely tough situation that he needs that tried to help him work through um and then met friend after that and didn't really do any work this evening uh now it time for bed 
22,today was normal day with no apparent highs or lows felt pretty even-keeled all day um three classes today so that took up the majority of my time but will say time in between classes and after classes felt particularly don't know if particularly productive is the right word but felt like was always doing work not overwhelmed by the work but always felt like was getting was always getting work done which was good feeling and didn't feel like wasted whole lot of time today no baseball today which meant that focused on school um in terms of interactions with people i'd say did have dinner with some people that um had only met quickly in the past and so that was cool to have conversation with them and uh yeah make some connections with them uh after dinner worked with first independently on work and was very productive and then uh when buddy showed up we got some work done together as well and yeah that just really [inaudible] so we kinda chill out uh tonight i'll hopefully get good night sleep and have good day tomorrow 
23,today started waking up feeling like got good night sleep went to breakfast and then had time before my first class to get some reading done that due tomorrow and felt productive in that i'd say hour block of time then class was good no problem and then around the lunch hour uh that was some down time to decompress eat um talk with friends and uh ev got to chat with my dad which is good to touch base with him uh and talk with him on the phone then went to lecture and then to uh practice which was long it was practice and then after practice it was uh workout [lift] which uh was long but felt like my focus didn't waiver in was always doing something which uh felt good and then right from there [inaudible] ate dinner and ran to my office hour for um problem [set] class due tomorrow and that was really beneficial got lot out of that um that was super helpful and felt productive during that uh block of time as well after that met up with some friends to uh to work through some problem and then called it night um all in all felt very productive in my little free time had which always makes me feel good don't think wasted any time today didn't really have much time to waste so uh that that pressure of the time actually think helped me today with my productivity and uh with that said um good amount of the work was with other people so uh wasn't completely isolated today 
24,today was pretty even-keel day i'd say it started went really right from breakfast to class to lunch to class to baseball uh then right to and then got right to work getting some work done that was it due monday and then to dinner and then back to some work that wanted to get done also due monday um that knowing that tomorrow probably lot of work won't get done felt uh could focus on work that due in the future considering there tests next week in one class and just know i'll get more work um wouldn't say was stre was definitely not stressed out about it but did feel determined to get it done and did uh it pretty underwhelming night really didn't do much of anything just kinda hung out with some friends and then came back to the dorm and now am going to bed and will hopefully plan on having uh good day tomorrow 
25,today was good day which started with uh waking up at reasonable hour and getting breakfast and then actually getting some good uh productive reading done this morning and then headed over to the football game which was good social event um hung out with some friends and then had very long baseball practice which was good it was uh fun just long um but it was uh no stress super uh super we kept it super fun and then uh dinner and then went out um to party or two and had fun there dealing with um people met some new people which was good and had uh some good conversations with them uh yeah it was fun meeting new people there wasn't whole lot of stress today uh if any and i'd say it was plus day uh with uh almost all of my time was um with others and if wasn't with others was in my room doing little bit of reading but not just one reading assignment 
26,looking back on today it was really just doing schoolwork and eating today funny as that sounds uh got up later than usual and started reading then went to eat got went to th right to the library and worked pretty much until my computer died then um came back and had snack and changed think what helped me today was switched uh the subject that was working in and then uh kept working till dinner and got that one uh paper done before dinner and then after dinner was all studying for my first uh midterm exam which is this upcoming thursday and i'm going to bed before an early morning practice at 700 am tomorrow uh set list of things needed to get done today and uh got to almost all of it um just one study guide didn't complete uh for the test thursday but that wanted to get done so guess wish got that done and uh felt like could have but um the really no interactions or meaningful interactions other than with my roommates and few friends at meals other than that it was just working day 
27,today started bright and early with 700 am conditioning practice this morning um which think benefits my day um getting up that early and starting with some physical exercise actually have more energy and then feel more awake during the academic part of my day after that uh after the conditioning went um and ate and then went to class um yeah and then in in between got some miscellaneous work done um really any spare time had today was doing some sort of work either getting ahead or filling out study guide or um doing other work uh then in the afternoon my it was nice to see my mom who picked me up and took me to the doctor for my back which have been long-term injury uh stress fracture which have been it been healing for months and months but it still not better but um and that that seems to always be on my mind my back sort of since spring every day that really like priority that always been on my mind but it was good seeing my mom and uh the doctor [inaudible] status quo so that was to be expected um then got back uh after dinner with mom and really just did as much work as could until um felt like wasn't being uh as productive or i'd finished with what wanted to get done and then went and now i'm going to bed but overall felt really determined to get the work done and had really really good focus 
28,today started with waking up before my alarm on my own naturally um and think it worth noting i've seen think feel better when wake up naturally which uh uh is would be before the alarm um and feel like have more energy even if might be getting little bit less sleep for whatever reason um and especially like if go back to bed after getting up or waking up it going to the bathroom or whatever it just not the same and end up being more groggy than before so got up earlier than anticipated and um got some solid work in after after breakfast but before class and then had class for gosh three and half hours in row in the middle of the day and then uh even got little bit of work done before uh team workout at 500 which really felt like really needed it was good de-stressor for today um had have just like good amount of work more work than usual but nothing crazy at all um and that changed when my test scheduled for thursday was rescheduled for next tuesday so um that definitely lightened the load as well but the workout was uh really good and um like said much needed felt like um left feeling tired and sore after the workout but will say during dinner after workout was dead tired dead tired um and so think the physical uh tiredness hu in my legs from the workout just took it out of me and um took my overall energy just just drained so it was much tougher to get motivated to do work this evening and really didn't need to get whole lot more done um and got whatever needed to get done done but it just was at slow pace um with friend and just not all that focused like earlier in the day 
29,today was fairly uneventful day feel like uh was very productive um before my classes or not before but in between my classes and um yeah before classes bef-before the evening and then once the evening hit my productivity just kinda hit wall and wasn't all that determined to get my work done uh have on wednesdays have lot of classes um but don't even think that quote-unquote took lot out of me it was just just my mood don't know what it was um really um looking back wish had got more done but it was also difficult material and um might need help on it tomorrow so receive the help that need um to get it done tomorrow then in terms of dealing with people chatted with my dad today which was awesome then got the rundown on how the family doing and everything um so time for bed 
30,today was interesting because only really have one assignment of work due tomorrow but it was big old set that uh had good amount done but god it took me while to do it with um some classmates so that was the majority of my work outside of class and practice but um with that said uh was at prac was at baseball from after my two th after my class ended at 230 so would say from o'clock all the way till 630 645 um and so that um was the majority of my day and before and after that [inaudible] class was just all working of this set which felt had good amount of uh focus on and was um pretty determined to get it uh done and do it well uh my night really included just going to office hours and then working with others after the office hours to figure it out which felt good um i'd say my energy level was um was good throughout the day and then in the afternoon when had practice it really dipped felt but then during the workout at 500 530 to 630 i'd say hit had second wind and um rode that energy [that] felt really energized during and after so um yeah rode that energy throughout to get the work done and now am here going to bed 
31,today was another uneventful day unfortunately say um got up went to class um and had some work due in those class so um those was uh those went fine and then in the afternoon went right over to baseball um and had practice but it uh might think it today was don't know why today was tougher than usual uh mentally because uh because i'm injured can't participate so don't know think it just noteworthy those today was um it was tougher on me mentally the the fact those couldn't participate um so then did what could um in the gym after riding the bike got some energy out which think helped then just went back and got some work done um crushed math problem set uh crushed some assignment due in econ and um those made me feel good about it myself and then just hung out with friends didn't really do anything because i've got early morning tomorrow um and now going to bed 
32,today was again day that started bright and early uh woke up early uh to get to baseball and we had bus that went to the other side of massachusetts for scrimmage today and uh it was long it was cold and think the worse part was didn't get to play because i'm injured so today was the first day first game that had to miss mean it just scrimmage and think the think the injury will heal but it just tough being on sidelined doing other duties during the game and not being able to participate so that might've taken toll on me mentally but other than that the bus ride there was long but got little work done studying done then after the game got little studying done and then just hung out with mean hung out with friends but goodness the whole day was baseball from uh 700 am till 700 no 800 830 pm so it was all of my day and then the little time could did work 
33,today was tough day i'm doing the recording little early because was just reflecting on my day and thought it would make more sense to do it now uh i'd say first um think all the stress that um was putting off kind of hit today and and the stress being um three my first three midterm exams are [inaudible] are in two-day span on tuesday wednesday this week um my back injury that still isn't healing that i've had for months and months and months um has kind of been hurting so uh that two um that two factors kind of played into my day um actually went to lunch with friend and few friend and one of their parents took us to lunch which was nice to meet them um and felt fully engaged in that and but the stress did not impact that at all but once got back and settled in just started doing work started to study got frustrated um not as productive as wanted to be um but guess mean looking back was fairly productive um and so just out of nowhere my dad reached out and just about something else and uh he could tell that wasn't doing too well so uh mom and dad came took us to dinner tonight and so that support was incredible um really lucky to has family close by um and yeah just touching base with them was uh was really positive um now early early morning tomorrow with 700 are practice which mean i'm gonna try to get to bed early think lack of sleep the last night or last few night are doing lot it kind of piled up so think it worthwhile to get the week off on the right foot by having good night sleep tonight and think that really impact my uh my day 
34,today was very productive day because didn't have much other choice um it started early with with baseball conditioning 700 am and as much as um would like to sleep little longer think it kick-starts my day um then went to class and after class wrote out hour by hour what was gonna do studying-wise and stuck to that plan and really just studied from 100 to dinner time and then after dinner kept studying um will say that i'm feeling little sick especially um stomach bugs stomach ache and may be getting little congested so that two together um made it little harder to concentrate than would've liked to but um all in all felt like got the work that needed to get done um and wanna get good night sleep for tomorrow exams 
35,today was uh first for me um first to college midterm exams um in the books um feel as if um they went well uh honestly uh do think they took lot out of me not lot out of me they they was they they was like normal test at they was what expected um but just the fact that had let see oh over three hours of test-taking today um that um prevented me from being able to focus on studying for tomorrow exams uh as much as wanted to guess um with that said tomorrow exams will definitely be harder than today two um or than the two today and i'd say little little anxious more just not knowing what to expect know they hard and feel like i've put in the time but don't know if understand the information as well as would like um so little bit of uh anxiousness with that coming down otherwise felt little the stomach bug is little better um not ideal um but uh think good night sleep will help have early morning tomorrow o'clock workout so time for bed 
36,today started uh with good with good note had 830 am lift that uh think kickstarted my day and um it was good felt productive um definitely needed workout today and i'm glad got it um think said before love the the uh tired feeling after workout um with my muscles so like that was good um feeling and it felt like needed to get it in especially knowing the rest of my day was went from the workout to class to lunch to two hours of review for um big exam to two hours of more class and then um studied little dinner and the exam so the day was really building up to the exam from 730 to 900-ish and that was definitely my toughest exam uh but at the end of the day think it'll all work out don't think did amazing but i'm not wasn't too stressed about it which was which was good uh going to bed now uh and feel good that all my midterms am over so far 
37,today was good low-stress day after my three midterm exams the past two day um today was pretty pretty low pretty pretty low-key not whole like said no real stressors today uh didn't have class till 1100 so got up uh got some things done before then then went to class um till 230 then headed over to practice and lift um where felt like got good lift in and ate dinner and then got only had one homework assignment done so did that with teammate got that done uh fairly quickly and thought i'd be in bed lot earlier than am which guess i'm little upset with about my about myself but um you know what called home and chatted with the folks for long time which was good and um that call was well worth um going to bed little later so all in all good uh low-stress day think more of the same it will be tomorrow 
39,today was great day and uh including last night when came went back home and saw good amount of my friends uh from high school who came home for columbus day weekend uh we hung out last night and slept over uh friends house and then woke up and went home today and saw my mom dad and surprised my brother which was great seeing him um haven't been able to see him as much so that was awesome spent some time with him and this afternoon went with um the same friends to college football game and where saw even more people from my high school um and we so we all just met up and went to the game and uh had blast uh hanging out before the game um and during the game and met some uh good amount of new people uh like roommates and friends at this college so um super i'd say seeing my friends from high school it was uh it was probably damn near the most happy i've been uh since i've been away at school absolutely just seeing him was just the best um and that carried through the whole day was uh super super happy super uh enthusiastic and uh now i'm going to sleep back in the dorm because have to get up for baseball tomorrow 
40,today was baseball day started early and going to the field and we played two games back to back so was in the locker room at 815 and didn't get out of the locker room till 630 at night so was there all day with my team playing another local school which was fun we played super well um uh i'm still injured which wasn't uh as bad today usually it it always on my mind and it is always on my mind but today the energy was better think my think was more positive today um then just did the best job could as teammate and that guess at all that all can do after the games went and grabbed dinner with my father in [redacted] and it was good to have little one-on-one with him just talking talking about everything really um that was uh definitely highlight of the day um hung out with some friends this evening and going to bed now 
41,today started uh getting up doing some chores around the dorm um or cleaning like cleaning and stuff like that and and then got lunch and with uh some friends at the dining hall uh before that got one assignment done that due wednesday after lunch went over to the baseball facilities and had conditioning practice and after that spent time with the team uh watching the red sox game on television unfortunately they lost um but uh we watched that with good amount of the guys uh in the locker room uh then went to dinner at the dining hall and got back to the dorm and just sat down and started writing um paper due friday but wanna get they done early um because of other assignment that'll be due later in the week so um hopefully i'll be able to be productive didn't get as much of they done as wanted but feel like guess i'm in good spot and hopefully will be able to do they tomorrow morning uh in terms of spending time with other people today um didn't mind the alone time today for whatever reason uh just being trying to be as productive as could um with the work had 
42,today started uh at reasonable hour thought got good amount of hour of sleep but felt felt tired waking up which is odd because think got at least eight hour of sleep so uh that was something noteworthy um went got breakfast um well before class and in that window of time i'd say hour and ha two hour hour and half before class started got some uh good work done and finished up paper was told myself was gonna finish it and did um so that felt good felt productive then went to class um tuesdays have class from 1100 to 230 uh and then at 230 um got lunch and then we had baseball meeting and then baseball meeting to uh team workout uh which was particularly tough workout felt um yeah didn't feel as strong as did with doing the same workout last week which was um noteworthy again uh got dinner after and then tried to do some the econ problem set which is due friday um but wasn't really all that focused wasn't didn't really have the drive to do it was kinda burnt out think and so mean only got like the first problem done and then uh went to brain break and socialized just hang out and now i'm going to bed 
43,today started waking up uh before my alarm and uh going to the bathroom then when went back to sleep uh after getting up to the alarm had less energy uh than had gotten up without the alarm uh think that noteworthy and tomorrow morning if it happens again think might just get up and start my day um otherwise very bland day um nothing particularly noteworthy uh class went by fine um nothing standing out as particularly um hard um an uh had dinner with um an actually met new person at dinner which was uh cool to talk to them uh and then just did work uh with buddy which was productive uh for assignment due friday um think the workload um has died down since midterms was last week uh so that relief so i'm feeling better about that um in general guess feel like wish had more time to do um not baseball and not school work so uh just an free time whether it be just to read or um for pleasure or um do an things just not baseball or school-related that really all i'm feeling uh in addition today my back was pretty tight um caused an discomfort um again i'm has an injury uh there but um it was particularly uncomfortable all day so i'll try and get that um sorted out tomorrow 
44,this morning started off um waking up before my alarm and getting up out of bed before my alarm uh so think when my body naturally got up just made the most sense to get up and start my day um it was good because had class didn't start till 1100 so got to go over to the athletics um across the river and get some physical therapy in for my back which was sore today um so got that um did some work with that uh went to class no problem at all um could focus fine uh went back across the river for practice and lift um where felt again felt fine just kinda normal no-not too high not too low um had dinner and then went and did um problem set due tomorrow uh with others at office hours and um i'd say had moderate focus i'd say had most of it done and just needed some had few questions um but yeah i'd just say moderately focused not um not my best not my worst um and now after that finished that so time for bed 
45,today was fairly normal day i'd say noticed at some points my had positive demeanor was pretty pretty happy looking forward think maybe it 'cause it was friday looking forward to the weekend um but yeah uh classes went fine and uh but was looking forward to the baseball conditioning workout today um and just had to plan for the afternoon to get better and stuck to it and uh made me feel good um after um after practice went to um basketball event um at their new gym which was fun to uh socialize with friends and see the basketball team play um and then really didn't do much else just uh watched some baseball um back at the dorm and then now going to sleep no nothing uh too high or too low today 
46,today started with big window of time that utilized to get some work done to get ahead on the week uh just went to breakfast and started doing homework and did homework till till lunchtime and um feel like could have been little bit more productive with the time but um think always feel that way uh after lunch went to baseball for the whole afternoon and um it tough because can't participate so do as much as can uh afterwards went out to dinner and then went out uh this evening and uh had good time uh with some friends and met some new people which was nice uh going to bed now uh and i'll hopefully have productive schoolwork day tomorrow 
47,today started little later than usual but you know what that was fine um had no real obligations today uh so tried to make the most of my time uh this morning got some studying done um for test on thursday and did some preliminary research for term paper uh then uh worked on that two things for while then went to lunch and after lunch uh later in the afternoon took nap which was um was from like 330 to 400 which think needed and definitely helped me then tried to get some studying done for econ unit review um was not particularly motivated or focused to do that um as is the case with me and econ unfortunately uh after dinner took the unit review uh was pretty um worried didn't do well but uh ended up being fine uh then it was good to unwind at the end of the day watching baseball with my roommates and friend watched some playoff baseball um and that was definitely uh definitely fun uh looking back had good outlook on today don't know think it maybe because didn't have any obligations had positive don't know happy demeanor for whatever i'd notice myself uh maybe it was because didn't really have anything uh that had to do just made the most of my time 
48,today started um with morning workout at 800 am with the team and really enjoyed um the timing getting up little bit earlier than usual but not too early where felt like lost sleep felt like had enough energy during the workout felt really good after um yeah think it was uh productive and felt good uh was thinking when note that in the in the survey that feel under the weather it just because my my back still gives me some still aches um so for the i'd i'd note if was sick in in audio in the audio survey but uh moving on to the day uh felt like had plan for the day and felt really productive um getting ahead of the week work-wise uh today uh and uh so lot of my time was spent alone uh in the library doing work but you know felt fine doing that no problem at all uh and all the better because feel like got uh ahead with my work uh just kinda chilled out with the roommates uh after uh doing work till don't know about o'clock and uh now it time for bed 
49,i'd say today was fairly lazy workday uh didn't have class till 1100 um and just got some things done in the morning not necessarily schoolwork related just more logistical things um admin things and then uh had tuesdays have class from 1100 to twe to 230 all in row back to back to back um and uh-uh it wasn't too like mentally draining the class aren't particularly uh difficult today so uh felt good after that and went straight to the field uh and uh got to increased my participation today um was cleared to do some more things which was great uh that was very encouraging that um ver was very excited about that that was it was big day for me to begin [inaudible] allowed to start throwing um very lightly but just that was uh very big for me uh after that uh went and worked out with uh team [redacted] and that was productive felt um felt pretty strong uh felt healthy um and then ate uh dinner and didn't really don't have any work to do tomorrow so just kind of went to the library and uh hung out chatted with friends um and didn't and tried to get some work done but just didn't really have the motivation to do any so now trying to get good night sleep for tomorrow 
50,this morning got up um on my own without the alarm and felt good and fairly well-rested so got up and started my day uh didn't get anything done at breakfast but just ha could take my time and just kinda chilled out before 1000 am class uh then in between 1000 am class uh and noon class tried to get some reading done uh fairly successful then uh had another break between my 12 o'clock class and my o'clock class so was productive in that block of time uh studying for test that is tomorrow uh and similarly after after my o'clock class got dinner and uh was fairly productive in the evening so felt good about um how used my time uh no workout today which was nice to recover uh from yesterday lift uh and uh i'm going to sleep now to uh hopefully have good day tomorrow today uh lot of my studying was individual and that was fine with me [inaudible] on the headphones and just did my own thing did my work um solo today um but was happy with the productivity 
52,today was good day not particularly um stressful at all uh got up and uh felt like got good night sleep um went to breakfast and then to 1000 am class which was went well the day after the exam and then went to my noon class no problem at all and then went straight to conditioning practice which was super difficult um think felt more like physically tired than usual didn't feel like mentally tired but felt like my body couldn't get as much out of don't know what that means if it noteworthy but it what felt on the uh on the stationary bike for the conditioning um yeah uh other than that then went to uh little bit of um an co women ice hockey game little bit of the football team game and then just hung out with uh friends we just chatted and just hung out um this evening time for bed and hopefully for for good day tomorrow 
54,today started little later than usual got up around 900 and uh went down to breakfast and uh got some work done uh got uh did some research for paper that need to uh submit thesis for this week so got that done uh which felt awesome about then um had lunch and then got like quick little workout in uh just uh sweated out uh and uh that also felt good uh came back and showered up and then uh what did do went and got um oh no did some more work um uh went to dinner and then did work after that with um with some others so the morning was all individual super focused um well the afternoon was more um and evening was with others uh got some others like cleaning the dorm stuff done so felt pretty productive today um tomorrow have morning lift so time for bed 
55,today was overall feel like it was very productive day uh uh and think used my time wisely and got lot in and think that started with uh planning my day out uh the day started off with team lift um felt good felt strong uh no problems there off to uh class and afterwards uh and in between class actually saw my mom she came to drop something off um that needed uh so that was good to see her to catch up just even for what was it 10 minutes but um that was good then um felt really prepared for class felt don't know felt uh felt good uh all afternoon had time actually then met with teacher um it was good meeting just like uh evaluation we talked about the class that went well then had all afternoon to get work done uh just went for got uh an assignment done then got dinner and then went to uh career services meeting which was um informative um very interesting then met up with an then yeah met up with an friends and did lot of work on problems set that particularly difficult so overall felt productive felt good 
56,today was overall positive day uh feel good don't didn't get whole lot of schoolwork done if any but i'm not too concerned with that because of the amount of work got in yesterday had meeting with my uh academic advisor went well this morning uh good to touch base with her then had lot of class from 1100 to 230 uh back to back to back and then um got good test score back on midterm made me feel good um about that then went to baseball and uh had fun there um kept it loose um not stressful at all and uh coach gave me some good news about uh next summer as to where i'll be playing which was not definitive but got the uh made me feel really good really excited i'm really excited about that that um that was uh something had been thinking about and know it not definitive but going moving in the right direction with that then ate dinner with some of the teammates and went back to the room and watched the world series game and uh didn't didn't do any work but told myself wasn't expecting to get any work done so just kinda chilled out and now it is time for time for bed 
57,today started with pretty awful night sleep uh it was super hot in the room last night and uh woke up at about 400 am think and couldn't fall back asleep till like 530 am it was terrible it was oh like it was super super hot um super uncomfortable and uh took me lot to fall back asleep uh which usually do not have problem with uh so th guess thought i'd have less energy than did uh but it was all right it was all right uh felt fine in class maybe little bit yeah felt fine in class and uh felt productive in the afternoon uh and will say during my th o'clock to o'clock class it felt like an eternity really didn't have whole lot of focus or energy in that period of time at all but after that got an work done with an classmates got dinner then kept working with an classmates went back to the dorm watched an baseball and now i'm going um to bed early um maybe to make up for an of last night sleep uh and have to get up uh little earlier tomorrow for uh baseball so uh we will see 
58,today again started with not the greatest night sleep uh woke up right around the same time in the morning at about 400 am and it took me while to fall back asleep unfortunately uh fell back to sleep uh got up in at 700 and went to uh baseball uh where we just had short little hour uh practice which was good inside uh then went to class uh class was class was good in even before class was productive got some homework that was due tomorrow done uh then uh went to went back to uh to lunch and then back to class where we had guest speaker which was uh interesting then right back to the baseball um right back across the river and just kinda chilled out in the locker room tried to get some work done but didn't really have real plan of uh getting stuff done so usually if don't have plan usually don't get any much done so uh then went to uh went to lift had good lift uh went to dinner and uh then went to office hour to get my uh problem [set] done which was there was so many people little overwhelming ha-had most of it done but only had question on the last part and had to wait for everybody which think was little uh wouldn't say short tempered but just uh impatient uh would say was im pretty impatient uh but all in all uh no complaints 
