doc_id,text
18,had pretty great day today had lunch with my dad hung out with some friends made some new friends and really meaningful connections which i'm really happy about am feeling okay with my extracurricular commitments and i'm just gonna be happy with who am and gonna do this homework one step at time it is not gonna be easy and that okay but i'm i'm gonna do what can as can and as much as can yeah i'm i'm actually really happy with today today was was pretty awesome so i'm very very happy made better friends with the guys and basically they have my back and they're not like intimate or anything but just wanna be my friend which is great and it just like don't know maybe have different outlook had some really good discussions with people and it just felt normal like almost forgot that they weren't girls which was cool but yeah i'm i'm happy i'm pretty happy today 
19,pretty okay day today um had lot of work to do got some of it done um starting to [inaudible] in the morning had new experiences um let me think yeah got to see [redacted] today which was awesome she been gone for two days which was really long time feel like we've gotten so close like just like my friend [inaudible] this past couple of weeks that um small amount of time feels like lot and that definitely really interesting how it like this is the new world this is like my group of people now that i'm with basically 247 and actually like like it and feel excited about it and feel like i'm actually have [inaudible] [constant] which is different from home um but it really noticeable and things are different which is little bit scary but yeah 
20,interesting day today um lot of things went wrong um basically feeling super incompetent about everything that do i'm not really happy with myself or proud of myself or the programs that i've gotten into uh just one which is really exciting um just kidding it not um yeah my friends were definitely there to support me though and they're definitely having well one of them at least is having similar issues with just feeling like they're not their best self not really good enough for this place and things like that um definitely cried today just couldn't keep it in just feel like i'm not enough not good enough will never be and it hard to be to suck really um and so my mom is giving my cat away which is great you know just icing on the cake um yeah to cope with my emotions ordered some insomnia cookies my friend got me ice cream 'cause was crying outside over like everything yeah basically it just really sucks to suck and when people say it it just seems like joke but it very painful process and almost feel depressed like am very unhappy with myself and don't like myself right now so yeah 
21,thought things are getting better um that was like getting my homework done started to get back on top of things then got my [ec grade] back today for my first [inaudible] and got 792 and feel like crap um and think everybody else is doing really really well and and getting these great grades and here am can't even get anything good on my [ec] thing and it like don't understand what i'm doing wrong still like i'm trying so hard i'm putting in effort and it like it not enough and don't understand why i'm here if can't succeed um it just really bothers me and today like had moment where couldn't even take it like went to the river and sat and stared at the water because i'm so disappointed in myself all the time um yeah basically hate myself and academically think i'm trash socially i'm trash uh and want to stay positive when think of been known as like bubbly person um in my friend group but like lately don't know can't even like stay positive about these things because every day it like something new that just tearing me down and like don't wanna talk to my parents about it because don't want them to worry think i'm not doing well and then think i'm gonna fail like they always do but like don't know where to go and like can't do it anymore and feel like i've been able to deal with stress and like not doing well but this is another level where can't even look at myself right now and like like really hate myself and i'm so disappointed in everything that do my peers are doing so great and wonder what i'm missing um so i'm just trying to get around that today i'm doing really bad don't wanna kill myself but like there nothing that makes me wanna stay anymore so i'm just like really tired and now just go to sleep so don't have to feel any emotions it just everything is going wrong my mom wants to give my cat away can't get good grades can't make the right decisions socially academically i'm not doing well can't stand out and when do i'm wrong and it like why is econ so like not even hard just like not made for me and don't know i'm i'm really really really really stressed 
22,pretty interesting day today um didn't really have too much stress from my friend group barely saw them um but definitely had some stresses with my parents and them dealing with me not being there and my cat et cetera um but yeah today was kind of weird day didn't love the day actually really like um like being with my friends so that was unfortunate but got like some work done and did okay i'm going to bed at an almost reasonable time so that good but i'm just really really tired haven't been getting enough sleep i'm like not aggravated with my parents but just um coming to terms with the fact that now they need to know that didn't have happy childhood but don't wanna break their hearts um 'cause know they worked hard but yeah just those types of stresses 
23,pretty good day today um got some great work done met with the study group went to some great office hours and actually understood stuff which is really exciting so i'm definitely gonna try to switch groups um just kinda felt accomplished today like did something and got it done and feel confident about what it like um didn't see my friends as much today but when did see them at the end it was really great it was like reward which is awesome um yeah mean it was definitely different type of day like was definitely alone lot like just doing homework and stuff but got all the work done that needed to get done which was huge have nothing to do tomorrow that due tomorrow so i'm happy with that i'm very very happy 
24,pretty good day today [coming] [inaudible] my phones didn't do as much work as wanted to um but was able to be there socially for somebody else for multiple people and think that really important so i'm kind of okay with that um yeah mean it was pretty casual day was definitely more relaxed than usual and didn't have lot of social interactions until after my classes i'm feeling in pain like i'm literary sick um and like my intestines hurt but don't have time to go to health services so that won't be happening soon um yeah yeah i'm just trying to balance school work with social life 'cause do need to [inaudible] my time 
25,pretty good day um until the football game which was awesome got to see my friends from home which was great um definitely had new social experience today where don't know if i'm attracted to people or like if i'm attracted to specific person but like the fact that my roommate kind of like came in and kind of meddled with something that had or was working towards maybe unintentionally did not appreciate that whatsoever um this one was getting around that you know didn't really feel protective of that person until this happened um so yeah don't know how to quantify this experience or feeling or like anything um but yeah that definitely stressed me out bit um discovered new friends through that or like better friends should say um so out of the social tension or like academic stress like think can deal with but the social stress is something very new um definitely dealing with body image issues right now just staring into the mirror um feel [inaudible] which is exciting just kidding it not um but yeah really love my friends hoping we stay great friends 'cause really trust them yeah 
26,pretty good day today um relieved some stresses that was feeling before did little bit of self-care today and got things that needed or just wanted like my phone and um some makeup that i'm going to learn how to use uh also um good connections with my friends um both guys and girls um yeah definitely making progress again and building confidence think and and being okay with you know things that are supposed to be the way they are um when it comes to like getting into things and programs and stuff so i'm gonna do the one program that got into and i'm gonna do my best at it i'm gonna do my very best and i'm gonna be great in it um and that how i'm gonna improve myself um so i've been like thinking about it lot and you know just telling myself to apply for everything now because nothing really given so it something have to deal with but definitely working on it and making steps to get better improve myself and just not put too much emphasis on like social stresses and just really get my schoolwork done um yeah 
27,um today was pretty interesting day went to reading class by myself instead of with my two friends um they didn't end up going this morning but felt fine actually sometimes feel freer to express myself academically when i'm not around friends um so which is kind of weird um other than that definitely did get to see them did program at the iop today where basically sat and listened to lady talk and people asked questions um something else uh socially um guess just this guy like don't know what he wants because don't know anything um but nah he wants to like hang out um and don't know what that means and i've been supported really well by my friends um and they've just been sort of helping me understand how feel trying to figure out how he feels and just get around that so that definitely been something that been sitting on the back of my mind other things that have been sitting on the back of my mind are exams and midterms that are coming up um but it all just feels like blur in the near future which is also not good um and need to plan that out and that like stressing me just little bit um but yeah those are most of my social stressful interactions 
28,pretty interesting day um had lot of work to do still have work to do not done super super unfortunate feeling um struggling with the econ still but things are getting better just have like so much work to do and so little time and it not even like wasn't productive today like was and i'm not getting enough sleep and i'm getting sick so it like there nobody you can go to because everybody says college is so hard and stuff and like they think we know what we're walking into and we don't and just like feel like super unprepared but also like it not doable can't do everything and it kind of sad and little scary um didn't really see lot of my friends day was doing lot of my homework and would've hoped that if had spent day like that it would've at least paid off and it didn't so that was unfortunate um yeah 
29,tough day today had super super super heavy load of homework still needed to do things today that didn't get to um i'm really really struggling with econ feel completely unprepared um think this may be one of the worst decisions i've ever made and even with tutor now i'm going in on my second meeting tomorrow can't do the set by myself failed the actual unit review thing today and the lady let me pass 'cause could talk through it guess but like i'm just so unprepared and then there like no help and i'm drowning and that really stressing me out the fact that i'm walking home at 230 and i'm not even home yet just like this is really awful um but yeah that really where all my stress is lying right now can't really think about anything else some like guy problems are like they're miniscule really compared to my academics at this point um but yeah am so stressed so stressed 
30,rocky day today lots of emotions felt like couldn't do econ but got it done best work maybe not got math done um let me see just had some interesting interactions with friends um guys new but feel like i'm making really good connection that i'm really proud of and happy with yeah and i'm really tired and need to go to bed and should've gone to bed but didn't so here am all right yeah 
31,pretty okay day today feeling really sick um socialized with different group of people today that found stimulated me bit more um which really appreciate and it makes me kind of rethink what i'm doing who i'm being friends with and how i'm allocating my time among those groups um i'm also stressed about mid-terms didn't study as much as i'd hoped to today but yeah need to get cracking so i'm organizing everything in the process but yeah i'm just really asking god for help right now 'cause i'm so so so nervous but yeah 
32,another interesting day um spent time with my mom um which was good she has been expressing lot of feelings about me not spending enough time with her pushing her away or whatever so worked on that today and and some parts of my mind were like you really need to study you really need to do work but other parts of me were like this is really important and you really need to work on this relationship as well and i'm really struggling with balancing school work and and social life and social life is lot but i'm i'm trying and i'm really nervous for these midterms and keep thinking about the studying that have to do and don't quite know how to do it but i'm asking god for help because at this point really don't even know what to do and feel like after these first ones i'll be prepared and like i'll know and went to the bureau of study counsel so i'm ahead of the game for the next time 'cause don't like feeling this way um yeah went to party tonight and came back at reasonable time but was talking with the same guy again till late at night don't know what that means feel like don't even want to admit it to myself so yeah but mean pretty positive day socially would say 
33,pretty chill day just did lot of homework saw my parents for quick second and they dropped off some things but wanna get to bed early i'm so tired and i'm sick and need to care for myself also need to study even i'm putting my homework first today because it important um upcoming events that are on my mind are my math midterm which is tuesday my ec midterm which is wednesday um avoided some people today 'cause just wanted to focus um so like stayed with my usual comfort group but didn't branch out bit like usually do to my other phone group um and yeah i'm definitely struggling with things people wanting to be with me hanging out with me and don't wanna be there 'cause feel like have important things to do but then i'll turn around and go with different friend group so don't really know but yeah pretty i'd say it was pretty laid-back day actually 
34,um pretty big day today or or tomorrow guess have my math exam tomorrow i'm studying for feeling okay about um lot of new social things arising person i've been hanging out with expressed that he like me today it wasn't really in the way that had expected it was more of surprise so something that i've heard from everybody else except him um so yeah while was doing my work it just sort of like came up again and then he like took me outside and then spoke for little bit and i'm little disappointed um and don't even know why don't know how to read these situations but like guess wanted there to be something and and wanted to move forward but the fact that i'm not the reason why it wasn't happening um is unfortunate think for me in my opinion and so little bit sad about that and don't know why i'm sad like basically it just like he very interested in me or whatever but like he he wants to make sure of what back at home and just like if he gonna have relationship or not um yeah and and and don't feel like like i'm not enough or anything but guess it was just disappointing really don't know how to feel so here am struggling as usual as usual 
35,pretty uh lonely day today didn't feel lonely but realized later that was alone for lot of the day um just di-did lot of studying uh got lo lot of work done um but yeah tried to focus on my work today was getting distracted lot about the situation with this guy but it don't know what gonna happen and have faith that things will work out the way god wants them to but right now just really wanna do well in my mid-terms and don't know how feel about the math and don't feel amazing um but did definitely know things which was great um but yeah it just makes me more excited for the next ones in terms of like actually being prepared and like getting my life together and planning ahead or whatever 'cause definitely didn't do that and it backfiring just bit so yeah and i'm just ready to restart and it hasn't even ended yet so it little bit nerve-racking but hopeful 
37,pretty okay day today um spent most of my time by myself um did really well in my classes today think which was awesome only had one class today but we had section as well as lecture and think did pretty well um yeah felt productive by myself but was happy no but then got around my one of my friends' and my dorm whatever you wanna call it house and started to feel like disappointed in myself like i'm not doing enough still which is really unfortunate um but yeah so thought hanging around my friend would make me happier but it made me feel little bit less efficient which was surprising because i'm always happy for people when they do great things and stuff so it was streak of jealousy that didn't like yet here it was um but yeah did some homework by myself today and with friend i'm gonna start doing homework by myself little bit more just 'cause think need to get comfortable with being with myself 'cause haven't been by myself in while so yeah just very [inaudible] day for where i'm comfortable 
38,pretty interesting day today worked lot on my essay that wished started earlier when finally felt was making progress went to office hours and basically had to restart so started worrying on have to go to bed 'cause i'm going home tomorrow and making an early trip and really need to get some sleep um but i'm nervous about this paper i'm super nervous about it and worked on it basically all day but yeah i'm just really stressed about that sometimes kind of the only thing could think about unfortunately uh are there social interactions was pretty much alone today um some of my guy friends came over by surprise tonight felt it was interesting um interesting occurrences with those people but really do like them and enjoy their presence so it was fine um and saw my girlfriends today my normal group my home basically um yeah so saw like most people today just not as much as usually do and did like all my homework by myself so that was new was it as productive mean occasionally i'm really focusing on the paper guess but yeah it was difficult to grasp well was really just struggling with that work crying and felt the usual but yeah really wild day 
39,still working on this paper that is due at 10 o'clock tomorrow thinking i'm just gonna wake up in the morning not allow myself to do anything no fun no friends no food till finish this essay 'cause i'm really over it don't wanna do it anymore it all i've been thinking about haven't done any other homework should've been getting ahead this weekend but i'm not really frustrated with myself 'cause feel like can't limit myself when it comes to certain people and that really really hard but yeah basically my life sucks and i'm terrible at self-control in social situations 
40,um today spent most of my time by myself um finishing an essay that was due at 10 o'clock tonight finished it at like 300 um but then had to like cut out words and like put in the the formatting and citations in um but yeah so like it was kind of productive but at the same time wish had done it and started it earlier really don't like finishing things on the day it due um so today is gonna be well today was lesson guess tomorrow is gonna be productive don't um like having to cram work um so tomorrow i'm gonna do just lot so don't have to do that um other things didn't get to see all of my friends today so ended up [inaudible] didn't get to see him today but um yeah also i've noticed um my friend uh she told us that she was depressed little while ago um and feel like know little bit about that just because of where i've come from um and that like you have good days and you have bad days and and things like that and think i've dabbled in depression actually quite bit but don't really know how to help her and like she doesn't want help but want her to be happy you know um and know what bothering her and it her boyfriend who just like is not being great person um but guess it like not in my range of authority and can't really tell her how to do these things because i've never done it but just like feel terrible and wanna you know she really close friend and care about her so that been something that i've been thinking about but yeah that just been in the back of my mind sitting 
41,um today spent most of my time by myself doing my homework went to bed pretty early last night so woke up little bit early but got 11 hours or almost 11 hours of sleep which is great um so felt really good really needed that worked on homework for one class all day today it was that much um it was over 70 pages of reading and other articles and had to write stuff about it um which is atypical but i'm sure why it quite took me so long um today but um now that i'm done with my midterms am try well not really have more coming up um but really wanna get ahead so i'm going to try to get ahead within these two days um and just get ahead in econ and math wanna study wanna do really really well on this next test because didn't do on the last one um and i'm just really determined i'm trying to remember who am so um just read card birthday card from my friend from home and it says something along the lines of can't way to see the things you do you're incredible um i'm just trying to remember who that is and find my drive um and think with some of my friends do find that and with others don't um but yeah upcoming events that have been on my mind are really just future exams now i'm just really trying to get ahead of schedule that my goal um 'cause don't like doing things last minute or the day before they're due um yeah today was also with my friend while she was talking to her boyfriend things aren't going well and that was really interesting to see because don't really know how normal relationships work um thanks to what my parents had so yeah that was pretty much my day mostly by myself felt productive but just as productive when was with my friends so we'll see 
42,um pretty interesting day spent lot of my time by myself again um just doing homework reading studying trying to get ahead did little bit um not as much as i'd like to but definitely made progress um yeah just trying to prepare for my next mid-term which is on 19th um so have some time but really really wanna get cracking on it 'cause need to do all that wanna do uh um so i'm just really trying to focus on school now and and get ahead um that basically my biggest priority let me see what else yeah saw lot of my friends today had one-on-one with the ones that usually don't um but it was fun and you know just seeing my friends do well in school get good things i'm like obviously good grades do come to me but guess don't like broadcast them but it feels like they just come to other students at much higher rate than they do for me so that been something that been kind of knocking at my academic confident but um i'm trying to get around that i'm really trying to work on that but yeah 
43,another interesting day today um had definitely had some time to do some homework right by myself which did also ended up doing little bit of homework with my friends um let see um other than that mostly heavy with classes today today had the most classes um that felt really good that did some work on my um tea set and things started to come together which has never happened before in econ so that really positive um let see some things that are on my mind are my ma my math exam which is thursday that i'm trying to study for earlier but every time tell myself i'm gonna study for it have like no time so it really unfortunate um yeah just seeing how my friends react differently to stress one friend barely reacts at all she has midterm tomorrow didn't really know and my other friend had midterm today and you could definitely see how stressed she was about it for while um yeah i'm just trying to really get ahead of the game and do really well other things um went to my guy friend house tonight or like dorm whatever you wanna call it um and basically just had like normal conversation at first but then bit more conversation about like what going on with us guess and like how he not really ready for relationship which was interesting don't feel mad or sad or happy about it i'm just sort of there seems like it would be my reality as soon as feel like i'd be willing to possibly you know if somebody else is not so yeah just really interesting me trying to grapple with that and understand if even want relationship if i'm ready for it don't know how that gonna go with school so yeah 
44,pretty interesting day today um had type of social interaction that was more academic-based than like what it usually is where it just like me struggling with my friends or having really good time with my friends um instead we had some really interesting discussions about race and identity within uh education in my class and spoke up about that and there were like couple of problematic things so spoke to lot of students about it especially the tf spoke up in lecture um so that was huge um other things sat with different group of people today um at lunch and definitely don't fit into that group but think it really interesting and really enjoyed being there because they're so comfortable with theirselves and they're so free-going and confident and wanna encapsulate that and find that confidence within myself um yeah did lot of work today catching up or really staying little bit behind but yeah it getting better today was really good interesting day 
45,um interesting day today failed my econ midterm um so that was interesting um had really good heart to heart with group of my friends today all of us really just talked about how we were struggling with what and learned more about my friends um but also like got deeper understanding of my own emotions and figured out how lost was and and these tears were falling from my eyes but didn't know what they were coming from um so then had another heart to heart with my friend um and he gave me some really good insights as well and i've just lost hope um and i've lost myself here so i've been trying to find that um upcoming things on my mind are my next midterms homework getting on top of my game just doing really well and also just keeping faith and understanding this process and taking things for what they are but also not just being complacent and failure um yeah this is sort of new day for me and and new lifestyle this is gonna be the beginning yeah 
46,pretty low-key day today got little bit of work done went shopping um went to party tonight got somewhat closer to male friend but think like kinda destroyed it unintentionally of course um as usual so don't know what i'm doing um but yeah was having good day now i'm pretty um know i'm gonna be distraught for like the next uh at least day and half so just gonna get over that um let see social interactions events that are upcoming events and studying need to study for my math midterm keep saying i'm gonna do the practice exam and don't um so that really annoying um yeah the party today was really interesting and i'm still out with this guy loved it it felt great it felt right but of course had screwed it up and was screwing up school so really really really really really need to do well so i'm gonna focus on that and just let things happen because cannot live with this recurring sadness of failure just washing over me all day every day just need to do something right and at this point the only thing that feel like could potentially do right is something academically so that what i'm gonna work towards but um yeah definitely pretty emotional right now 
47,um pretty interesting day today uh got like good amount of work done even though thought wasn't being very productive ended up really turning that around um caught up with econ did my [math] piece at friday night so yeah mean maybe it wasn't very productive today because only did econ but did read multiple chapters and take notes so yeah uh uh um definitely looking over social struggles that i'm having with specific people and like relationships and relationship building and and feel like at this point am just going to take the relationships that have now that know are great and then valuing lot um i'm gonna keep those ones as they are and then for other ones i'm just gonna put my schoolwork first know they happen if they happen if they don't they don't um yeah i'm definitely struggling socially but i'm really pushing it to the side because don't care and don't want to care um but yeah so that definitely happening but other than that went to brunch today and that was really when saw my friends and then at dinner saw them again but most of my time it was by myself yeah not bad 
48,had an okay day today did most of my work by myself it was pretty productive learning that don't know how to study so that was exciting um had breakfast with my friends today had dinner with my friends lunch with different group of people um definitely feeling some type of way about certain individuals now really just don't want to hang out with them don't want to be around them um and that definitely new because i've been trying to be very positive about everything but i'm really over it um let see no really spent most of my time by myself today it was super busy kind of really structured day with just like one thing to go to after the other but really liked it and it made me feel um kind of like how it used to be where had structure so had to do my work and it made me be lot more productive and really appreciated that so yeah 
49,pretty okay day today um pretty busy going back to this thing with heavy schedule lots of things to do um it was pretty productive at night it bit of later night than i'd hoped um but i'm still getting to bed didn't spend lot of time with friends today until later tonight and it was only one person so definitely saw less people but just coping with stress and putting structure back into my life um with like making sure go to things while at the same time you know trying to fit in social things and then studying and not pushing people away or cutting ties um other than that yeah just really focused on lot of my academic things today and left it at that and it didn't feel bad wasn't super super happy but did like the structure so yeah um what else no literally just did school today and that was it but didn't have to do any homework last minute today and that felt really really good 
50,um had an okay day today it wasn't very productive on top of that lost elections for [redacted] um took math practice the exam today did pretty well told myself that that wouldn't be the last thing do and nor would take it as reflection of why i'm studying even though it went well because should review still and it was different material 'cause it was different test um and yet didn't went to bed quite later than hoped um and don't feel stressed like feel like emotionally hurt like inside but don't really know how to like don't know release it spoke to my friend today over facetime and cried to her because i'm not good enough for this place um and that i'm inadequate for everything that do and everything thought knew about myself i've failed that here so um that definitely struggle um yeah today like it was just busy day academically and at the same time still feel like i'm stagnant in my work but yeah also my friend was talking to her boyfriend over facetime and he seemed really great and amazing and was like wow wish had that you know um then realized that well after she hung up she was like think he gonna cheat on me or like whatever and it was so different from how the phone call seemed and that was fear that remember from my childhood and it made me nervous guess but like also while they're on facetime like was talking to her boyfriend friend and like we're really hitting it off or whatever and it just like they're so much around me lot of it that can't take advantage of simply because i'm not good enough but um there are so many risks as well though and that little bit scary to me but essentially today was another bad day where all of my thoughts are justified and that i'm not good enough for anything here and am not who thought was 
51,um pretty okay day today did some cram reading uh this morning unfortunately and but i'm glad did it it was really helpful for the class um then studied for my or uh like reviewed for my midterm little bit and took it and feel really good and loved that feeling of doing it and after doing it where it like okay i've seen this before can do this i'm confident and it and i've been progressing like for more than one day before so that was something that really gave me uh um peace of mind and so that something that i'm gonna try to practice now um also um let see um was let in on some struggles that my friends are having some my guy friends are having with girls guess that was eye-opening in that like there are lot of people with different plans for life and lifestyles here and like abstinence and things like that and think lot of people are breaking under this pressure and that they're not sure who they are or that they can even stay [through] the morals that they've created here because there so much going on and sometimes you're so deep in things that you can't really see where you're going and um that effect think has tremendous um amount of weight on your shoulders um especially when it has to do with things like religion and like really sexual tendencies and um yeah this whole like love life romantic thing it like it gets me little bit sad sometimes that don't have anybody um but also like know people are out there and it gonna be tough and but do need to have that experience so it just really interesting the things that have been on my mind rea like academics are really important but at the same time used to feel like i'm missing something that i'd love to have so we'll see 
52,interesting day i'm really tired ready to go to bed um yeah just like didn't do as much work as hoped to today had some interesting conversations with my friends um regarding other friends that have and you know whether those friends should be friendship should be like stronger relationships in the future and like romantic relationships and how dangerous that may be for me um so like appreciate my friends looking out for me of course um and think some time they're like that dose of reality that need but also like really wanna feel wanted and think do feel lonely but like i'm surrounded by friends but want to be wanted romantically so that something that i'm grappling with um uh yeah just need to be little bit more productive tomorrow lot more productive actually so i'm going to go to bed 
